unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response,label_name,confidence_score,label_id,topic,title,repr_docs,keywords
44,49,True,2017,Staff don't listen to what customers are saying (even in German) and are not helpful. They are too aggressive to send customers away empty handed.,Berlin Store Originals,adidas,,negative,0.7573327422142029,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
47,365,True,2016,The staff seemed to think that we were shop lifting - guys you just lost yourself a sale - maybe be a bit friendlier??,Berlin Store Originals,adidas,,negative,0.6797424554824829,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
51,246,True,2019,"If you buy in originals branch you cannot replace at normal adidas, so basically same brand has in the next address different shop . Not very efficient for all costumers  i would say",Berlin Store Originals,adidas,,negative,0.5121474266052246,-1,2,Adidas Store Selection & Pricing,"['Small and not necessary for an overview of the Adidas range. The competence of the staff is left to the luck of the hit.', 'Unfortunately, most of the bargains that were still available “back then” are history - the selection overall is rather poor. The “Boosts” running shoes, which are currently extremely popular, are available in 328 different designs and …', ""For an adidas store, the variety of shoes on offer is somehow not great. It's actually a shame, these days people seem to just follow the trend of the masses."", ""First of all, Adidas Neo hasn't been here for two years now.\nSecondly, the assortment is poor. Wasted time."", 'If you buy in originals branch you cannot replace at normal adidas, so basically same brand has in the next address different shop . Not very efficient for all costumers  i would say', 'Rather uninterested sellers, hardly any shoes in larger sizes in stock. I expected more from an adidas store.', 'Finally an Adidas store with a sale again ☀️😎\nUnfortunately they have become rare; there are no more in Cologne. …', 'Unfortunately there is little selection in the store, which is really disappointing.\nThe big plus, however, is Click & Collect via the Adidas website.', ""You have to be lucky to find the right one for you at a great price. Given that this is Adidas' home, it's rather disappointing. Discontinued products at prices that are cheaper elsewhere. You won't find any new things here. Adidas doesn't …"", ""I've been to the Adidas outlet in Herzogenaurach several times, but so far I've never found anything for me. The prices are high. You can sometimes get the Adidas stuff elsewhere. Lots of choice if you're looking for something urgently""]","['adidas', 'retailers', 'clothing', 'shoes', 'outlet', 'brand', 'used', 'store', 'sizes', 'looks']"
55,615,True,2018,Great store who doesn't love decent sportswear tech clothing. Great company!,Berlin Store Originals,adidas,,negative,0.393657922744751,-1,2,Adidas Store Selection & Pricing,"['Small and not necessary for an overview of the Adidas range. The competence of the staff is left to the luck of the hit.', 'Unfortunately, most of the bargains that were still available “back then” are history - the selection overall is rather poor. The “Boosts” running shoes, which are currently extremely popular, are available in 328 different designs and …', ""For an adidas store, the variety of shoes on offer is somehow not great. It's actually a shame, these days people seem to just follow the trend of the masses."", ""First of all, Adidas Neo hasn't been here for two years now.\nSecondly, the assortment is poor. Wasted time."", 'If you buy in originals branch you cannot replace at normal adidas, so basically same brand has in the next address different shop . Not very efficient for all costumers  i would say', 'Rather uninterested sellers, hardly any shoes in larger sizes in stock. I expected more from an adidas store.', 'Finally an Adidas store with a sale again ☀️😎\nUnfortunately they have become rare; there are no more in Cologne. …', 'Unfortunately there is little selection in the store, which is really disappointing.\nThe big plus, however, is Click & Collect via the Adidas website.', ""You have to be lucky to find the right one for you at a great price. Given that this is Adidas' home, it's rather disappointing. Discontinued products at prices that are cheaper elsewhere. You won't find any new things here. Adidas doesn't …"", ""I've been to the Adidas outlet in Herzogenaurach several times, but so far I've never found anything for me. The prices are high. You can sometimes get the Adidas stuff elsewhere. Lots of choice if you're looking for something urgently""]","['adidas', 'retailers', 'clothing', 'shoes', 'outlet', 'brand', 'used', 'store', 'sizes', 'looks']"
60,190,True,2017,"Staff wasn't helpful at all. If you're unwilling to work, stay at home slacking.",Berlin Store Originals,adidas,,negative,0.7347968816757202,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
61,613,False,2018,"Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...",Berlin Store Originals,adidas,,negative,0.781719982624054,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
72,488,True,2020,if you like adidas sportswear - that's one of the hotspots you must have,Berlin Store Originals,adidas,,negative,0.4385415613651275,-1,6,Adidas & Reebok Outlet Shopping Experience,"['What a store experience! Really fascinated by the sustainable efforts adidas put into this store! A must if you are in munich', 'The largest Adidas Outlet in Europe, with truly discounted prices.', ""if you like adidas sportswear - that's one of the hotspots you must have"", ""This is a large two-story Adidas outlet. Here you will find men's, women's and children's clothes and shoes. Sizes may be taken over. The prices on the tags are not the most advantageous, but it is possible that some discounts are still …"", 'Anyone who loves Adidas will definitely find something here. Prices are okay. Not always a bargain, but often things that you can no longer find in the store.', 'There is a very large selection of everything from Adidas and Reebok. The prices are very cheap.', ""Huge selection of Adidas and Reebok sports and leisure clothing at reduced prices. A bit confusing due to the huge selection, but you can find everything in the range. If you're looking, you'll also find really heavily discounted bargains!"", 'The adidas outlet store is large and offers a variety of discounted offers. Here you can get sports equipment quickly and cheaply, but you should critically question some offers with your cell phone in your hand!', 'I have been going to the Adidas and Reebok outlets regularly for years.\nBoth stores have a large selection to suit every taste.\nThe prices are definitely cheaper than the regular store in town. …', 'Always an experience. It was a bit irritating that you had to wait in line, but as always it was worth a visit. Where else can you get Adidas footballs for 5 pieces?']","['adidas', 'reebok', 'stores', 'reebokfun', 'shoes', 'clothing', 'jerseys', 'spacious', 'discounted', 'store']"
76,259,True,2017,"They have a lot of different models, but it's too chaotic for me.",Berlin Store Originals,adidas,,negative,0.7305503487586975,-1,4,Store Disorganization & Pricing,"['Small selection. Ignored by staff', 'Great shop. Unfortunately, the bargains, special offers and individual parts are sorted in a very confusing manner.', 'There seems to be a lot of everything, but it’s hard to find what you need. I couldn’t find one thing I wanted to buy, it wasn’t there...', 'A nice store in itself. However, we were a little disappointed by the mess. There was hardly anything going on. The lady at the checkout was probably the only one working. Others just chatted or disappeared into the camp in groups of three.', ""Well, there is a large selection but not a nice design and size is also a matter of luck. Prices aren't like that either."", 'Large selection. But the mega promotions are not there.', ""Even though it's so big, I was a little disappointed with the selection."", 'Very large store. Short waiting time despite many customers. Unfortunately, the exact data is missing for many articles, such as: Leather or synthetic', 'Large outlet, large selection, but confusing. The prices are sometimes very high and I hardly found anything for myself. Unfortunately disappointing!', 'Of course there is a large selection but for people with small budgets it is not possible to shop there.']","['bargains', 'expensive', 'discounts', 'lots', 'assortment', 'store', 'choice', 'prices', 'pricing', 'lot']"
78,643,False,2022,"Sellers have problem with service, very rude",Berlin Store Originals,adidas,,negative,0.7419414520263672,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
95,360,False,2020,Very bad service and bad attitude of the collaborators,Berlin Store Originals,adidas,,negative,0.9672390818595886,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
108,631,False,2020,What's not to love about Adidas Mecca?,Berlin Store Originals,adidas,,negative,0.5116271376609802,-1,6,Adidas & Reebok Outlet Shopping Experience,"['What a store experience! Really fascinated by the sustainable efforts adidas put into this store! A must if you are in munich', 'The largest Adidas Outlet in Europe, with truly discounted prices.', ""if you like adidas sportswear - that's one of the hotspots you must have"", ""This is a large two-story Adidas outlet. Here you will find men's, women's and children's clothes and shoes. Sizes may be taken over. The prices on the tags are not the most advantageous, but it is possible that some discounts are still …"", 'Anyone who loves Adidas will definitely find something here. Prices are okay. Not always a bargain, but often things that you can no longer find in the store.', 'There is a very large selection of everything from Adidas and Reebok. The prices are very cheap.', ""Huge selection of Adidas and Reebok sports and leisure clothing at reduced prices. A bit confusing due to the huge selection, but you can find everything in the range. If you're looking, you'll also find really heavily discounted bargains!"", 'The adidas outlet store is large and offers a variety of discounted offers. Here you can get sports equipment quickly and cheaply, but you should critically question some offers with your cell phone in your hand!', 'I have been going to the Adidas and Reebok outlets regularly for years.\nBoth stores have a large selection to suit every taste.\nThe prices are definitely cheaper than the regular store in town. …', 'Always an experience. It was a bit irritating that you had to wait in line, but as always it was worth a visit. Where else can you get Adidas footballs for 5 pieces?']","['adidas', 'reebok', 'stores', 'reebokfun', 'shoes', 'clothing', 'jerseys', 'spacious', 'discounted', 'store']"
152,287,False,2024,"After a visit to this store, the employees shouldn't be surprised if everyone prefers to shop online. Rude, unprofessional, condescending, not service or customer oriented at all.",Berlin Store Originals,adidas,,negative,0.852215588092804,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
178,510,False,2023,"In Germany I also expect that employees can speak German and try to do so, no matter how broken it is. The employee was also very unsympathetic and couldn't help me any further.",Berlin Store Originals,adidas,,negative,0.7918605208396912,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
