unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response,label_name,confidence_score,label_id,topic,title,repr_docs,keywords
86,343,True,2022,Too little collection and few sizes,Berlin Store Originals,adidas,,neutral,0.4730421602725982,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
102,258,True,2018,Not the biggest store but it was okay,Berlin Store Originals,adidas,,neutral,0.5131829977035522,0,3,Store Experience & Limited Selection,"[""I didn't find any real bargains there"", 'Not everything always fits. But just visiting is an experience.', 'Listed as the flagship store but is only one level with limited selection. The gear that is in store is higher end but overall not impressed.', 'So much time waiting for the new shop, then nothing..', 'Not the biggest store but it was okay', 'In the center of Berlin, such a poorly stocked store should not have what is in the store is of good quality, but there is not a large selection.', 'Not too much variety. The shopping environment is comfortable.', 'The shop is too small', 'There are no discounts', 'Nice and nothing more. Despite the luxury, the chairs are not particularly comfortable and it is difficult to sit on them for a long time, the number of disabled parking spaces is not large.']","['stores', 'bargains', 'discounts', 'bargain', 'checkout', 'store', 'shop', 'mediocre', 'variety', 'small']"
114,600,True,2019,Not too much variety,Berlin Store Originals,adidas,,neutral,0.7893381714820862,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
230,298,False,2018,"Hardly any goods in stock, but can be ordered online in advance. When you come into the store, you hardly recognize the salespeople. And when they do, they're chatting. Not with customers, but with each other. Nothing special for an ADIDAS …",Berlin Store Originals,adidas,,neutral,0.4158893525600433,0,1,Inadequate Adidas Store Experience & Limited Selection,"[""Only basic goods in the store that aren't even that great. JD has better and cooler clothes from Adidas in the store than the Adidas store itself 🤷🏻\u200d♂️ …"", 'There is nothing special for an Adidas store. Little to hardly any selection.', ""I went there expecting to find an authentic adidas shop, but the store was small and there weren't many products. I ended up not buying anything."", 'Adidas nothing to say', 'It’s not a real Adidas store.', ""No plan... It's just an Adidas store"", ""Nike store was fresh dynamic and full of life. Unfortunately you can't say anything about Adidas here. A pity."", 'For an official Adidas store in Berlin, a rather small selection of the current collections. In fact, I would rather order from adidas.de than go to the store.', ""Enormous Adidas store, I wouldn't call it outlet since no differences at prices"", 'This is a corporate store of the Adidas brand. Even after Christmas, there were no discounts that would dazzle anyone. The selection here is quite small. Parking is available for free in front of the building, but it was quite full.']","['adidas', 'stores', 'nike', 'shoes', 'store', 'discounts', 'bargains', 'goods', 'puma', 'outlet']"
267,449,True,2017,"Original Adidas store, but only for casual items. No sporting goods, which is the brand's ""flagship"". There are several other stores on the same street, including New Balance, practically next door.",Berlin Store Originals,adidas,,neutral,0.5356855988502502,0,1,Inadequate Adidas Store Experience & Limited Selection,"[""Only basic goods in the store that aren't even that great. JD has better and cooler clothes from Adidas in the store than the Adidas store itself 🤷🏻\u200d♂️ …"", 'There is nothing special for an Adidas store. Little to hardly any selection.', ""I went there expecting to find an authentic adidas shop, but the store was small and there weren't many products. I ended up not buying anything."", 'Adidas nothing to say', 'It’s not a real Adidas store.', ""No plan... It's just an Adidas store"", ""Nike store was fresh dynamic and full of life. Unfortunately you can't say anything about Adidas here. A pity."", 'For an official Adidas store in Berlin, a rather small selection of the current collections. In fact, I would rather order from adidas.de than go to the store.', ""Enormous Adidas store, I wouldn't call it outlet since no differences at prices"", 'This is a corporate store of the Adidas brand. Even after Christmas, there were no discounts that would dazzle anyone. The selection here is quite small. Parking is available for free in front of the building, but it was quite full.']","['adidas', 'stores', 'nike', 'shoes', 'store', 'discounts', 'bargains', 'goods', 'puma', 'outlet']"
275,414,True,2020,"For an official Adidas store in Berlin, a rather small selection of the current collections. In fact, I would rather order from adidas.de than go to the store.",Berlin Store Originals,adidas,,neutral,0.400530070066452,0,1,Inadequate Adidas Store Experience & Limited Selection,"[""Only basic goods in the store that aren't even that great. JD has better and cooler clothes from Adidas in the store than the Adidas store itself 🤷🏻\u200d♂️ …"", 'There is nothing special for an Adidas store. Little to hardly any selection.', ""I went there expecting to find an authentic adidas shop, but the store was small and there weren't many products. I ended up not buying anything."", 'Adidas nothing to say', 'It’s not a real Adidas store.', ""No plan... It's just an Adidas store"", ""Nike store was fresh dynamic and full of life. Unfortunately you can't say anything about Adidas here. A pity."", 'For an official Adidas store in Berlin, a rather small selection of the current collections. In fact, I would rather order from adidas.de than go to the store.', ""Enormous Adidas store, I wouldn't call it outlet since no differences at prices"", 'This is a corporate store of the Adidas brand. Even after Christmas, there were no discounts that would dazzle anyone. The selection here is quite small. Parking is available for free in front of the building, but it was quite full.']","['adidas', 'stores', 'nike', 'shoes', 'store', 'discounts', 'bargains', 'goods', 'puma', 'outlet']"
282,577,True,2019,"In the center of Berlin, such a poorly stocked store should not have what is in the store is of good quality, but there is not a large selection.",Berlin Store Originals,adidas,,neutral,0.4467485249042511,0,3,Store Experience & Limited Selection,"[""I didn't find any real bargains there"", 'Not everything always fits. But just visiting is an experience.', 'Listed as the flagship store but is only one level with limited selection. The gear that is in store is higher end but overall not impressed.', 'So much time waiting for the new shop, then nothing..', 'Not the biggest store but it was okay', 'In the center of Berlin, such a poorly stocked store should not have what is in the store is of good quality, but there is not a large selection.', 'Not too much variety. The shopping environment is comfortable.', 'The shop is too small', 'There are no discounts', 'Nice and nothing more. Despite the luxury, the chairs are not particularly comfortable and it is difficult to sit on them for a long time, the number of disabled parking spaces is not large.']","['stores', 'bargains', 'discounts', 'bargain', 'checkout', 'store', 'shop', 'mediocre', 'variety', 'small']"
291,647,True,2018,"Cool shop and shoes. Unfortunately, the employee had no idea how to carry out the running analysis correctly",Berlin Store Originals,adidas,,neutral,0.4878275394439697,0,2,Inadequate Shoe Selection & Purchase Assistance,"['Unfortunately there is only a limited selection of basketball shoes, but you can order online and store them in the shop and also pay directly on site.', 'No help with the purchase and no selection, you go to the manufacturer just to see a few shoes in your size, but they are too narrow', ""I wanted to purchase shoes for my son, they didn't have it in store so they have helped me ordering them online and they made sure that I will receive them to my hotel. …"", 'I visited the store today and asked an Asian male employee about shoes in stock, but he answered ""no"" without looking at the shoes I asked and did not look for them in stock. So, just in case, I asked another employee about the shoe …', ""Didn't have multiple types of shoes in my size. Seemed like they didn't really want to go in the back to check for size."", 'Cool shop and shoes. Unfortunately, the employee had no idea how to carry out the running analysis correctly', 'Unfortunately no çabuk sikici pantolon in my size', 'Purchased item not as described. No support', 'Very limited selection of shoes #48 (2 models) Also the store opposite does not have this size, no matter what new model it is, this is unacceptable for this store size and location. We drove 200 km to the outlet where there are two sneaker …', 'Not at all a good experience for people who need bigger size shoes. No selection at all in that category']","['shoes', 'sneaker', 'sneakers', 'ordering', 'narrow', 'size', 'clothing', 'sizes', 'worn', 'order']"
301,582,True,2020,"Very tidy and chic store, although the selection is a bit limited, but always the latest things.",Berlin Store Originals,adidas,,neutral,0.3874724507331848,0,4,Mixed Experiences with Adidas Outlet Store Discounts & Bargains,"['There are many things though. Not the latest articles but they are available in one. Small shop next to it', 'It is an outlet and not an order catalog or specialist shop: there is something from every product category from the past season as well as from the current season. All discounts are based on the RRP (does not correspond to the real retail …', 'Great selection, nothing quite like the online store, but very well sorted!', 'Just your regular outlet. Huge selection of products though it is certainly not in the easiest to reach location at least with public transportation', ""Lots of items, but I can't see the outlet selection or prices."", 'I personally go to the outlet once or twice a year without looking for anything in particular. I usually find a few little things here, t-shirts, training pants. However, despite the outlet, they are not really bargains. Even during the week there is a lot going on and it is therefore difficult to look around in peace.', 'Not what it used to be. Formerly a factory outlet, now a normal outlet store. Far too few bargains.', ""Not what it used to be.\nYou'll sometimes look in vain for outlet prices here (my sports shop around the corner has the same products, sometimes at cheaper prices). In addition, it is …"", 'Typical outlet store. There are cheap offers, but not in large sizes. A few bargains and everything else just like in the store', 'Large outlet, large selection, but not big bargains.']","['outlet', 'stores', 'bargains', 'discounts', 'discount', 'shop', 'store', 'cheaper', 'nearby', 'used']"
310,601,True,2021,"Far too small, hardly any selection and not the latest clothes or shoes. More flagship than flagship.",Berlin Store Originals,adidas,,neutral,0.596382737159729,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
327,266,False,2023,Not as much choice as expected,Berlin Store Originals,adidas,,neutral,0.6770935654640198,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
353,602,True,2018,Not too much variety. The shopping environment is comfortable.,Berlin Store Originals,adidas,,neutral,0.7500391602516174,0,3,Store Experience & Limited Selection,"[""I didn't find any real bargains there"", 'Not everything always fits. But just visiting is an experience.', 'Listed as the flagship store but is only one level with limited selection. The gear that is in store is higher end but overall not impressed.', 'So much time waiting for the new shop, then nothing..', 'Not the biggest store but it was okay', 'In the center of Berlin, such a poorly stocked store should not have what is in the store is of good quality, but there is not a large selection.', 'Not too much variety. The shopping environment is comfortable.', 'The shop is too small', 'There are no discounts', 'Nice and nothing more. Despite the luxury, the chairs are not particularly comfortable and it is difficult to sit on them for a long time, the number of disabled parking spaces is not large.']","['stores', 'bargains', 'discounts', 'bargain', 'checkout', 'store', 'shop', 'mediocre', 'variety', 'small']"
385,441,True,2021,I didn't buy because the selection is very small,Berlin Store Originals,adidas,,neutral,0.4452687203884125,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
412,174,True,2020,No plan... It's just an Adidas store,Berlin Store Originals,adidas,,neutral,0.5400173664093018,0,1,Inadequate Adidas Store Experience & Limited Selection,"[""Only basic goods in the store that aren't even that great. JD has better and cooler clothes from Adidas in the store than the Adidas store itself 🤷🏻\u200d♂️ …"", 'There is nothing special for an Adidas store. Little to hardly any selection.', ""I went there expecting to find an authentic adidas shop, but the store was small and there weren't many products. I ended up not buying anything."", 'Adidas nothing to say', 'It’s not a real Adidas store.', ""No plan... It's just an Adidas store"", ""Nike store was fresh dynamic and full of life. Unfortunately you can't say anything about Adidas here. A pity."", 'For an official Adidas store in Berlin, a rather small selection of the current collections. In fact, I would rather order from adidas.de than go to the store.', ""Enormous Adidas store, I wouldn't call it outlet since no differences at prices"", 'This is a corporate store of the Adidas brand. Even after Christmas, there were no discounts that would dazzle anyone. The selection here is quite small. Parking is available for free in front of the building, but it was quite full.']","['adidas', 'stores', 'nike', 'shoes', 'store', 'discounts', 'bargains', 'goods', 'puma', 'outlet']"
415,635,False,2019,Not that big of a selection,Berlin Store Originals,adidas,,neutral,0.6150272488594055,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
427,1,True,2019,There is not as much variety as I would have expected!,Berlin Store Originals,adidas,,neutral,0.6591188311576843,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
451,513,True,2020,"It works, little choice",Berlin Store Originals,adidas,,neutral,0.5015671253204346,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
465,181,True,2019,The shop is too small,Berlin Store Originals,adidas,,neutral,0.3728101253509521,0,3,Store Experience & Limited Selection,"[""I didn't find any real bargains there"", 'Not everything always fits. But just visiting is an experience.', 'Listed as the flagship store but is only one level with limited selection. The gear that is in store is higher end but overall not impressed.', 'So much time waiting for the new shop, then nothing..', 'Not the biggest store but it was okay', 'In the center of Berlin, such a poorly stocked store should not have what is in the store is of good quality, but there is not a large selection.', 'Not too much variety. The shopping environment is comfortable.', 'The shop is too small', 'There are no discounts', 'Nice and nothing more. Despite the luxury, the chairs are not particularly comfortable and it is difficult to sit on them for a long time, the number of disabled parking spaces is not large.']","['stores', 'bargains', 'discounts', 'bargain', 'checkout', 'store', 'shop', 'mediocre', 'variety', 'small']"
501,628,False,2018,There are no discounts,Berlin Store Originals,adidas,,neutral,0.7862040996551514,0,3,Store Experience & Limited Selection,"[""I didn't find any real bargains there"", 'Not everything always fits. But just visiting is an experience.', 'Listed as the flagship store but is only one level with limited selection. The gear that is in store is higher end but overall not impressed.', 'So much time waiting for the new shop, then nothing..', 'Not the biggest store but it was okay', 'In the center of Berlin, such a poorly stocked store should not have what is in the store is of good quality, but there is not a large selection.', 'Not too much variety. The shopping environment is comfortable.', 'The shop is too small', 'There are no discounts', 'Nice and nothing more. Despite the luxury, the chairs are not particularly comfortable and it is difficult to sit on them for a long time, the number of disabled parking spaces is not large.']","['stores', 'bargains', 'discounts', 'bargain', 'checkout', 'store', 'shop', 'mediocre', 'variety', 'small']"
45,204,True,2020,Not a lot of options and a bit too be tic,Frankfurt Store,adidas,,neutral,0.5162748098373413,0,0,Limited Children's Selection,"['Not too much of a selection', 'There are not many options for children between three and five years old', 'Very small, little choice', 'Not that big of a selection', 'Quite okay but not the largest selection either.\nWas disappointed.', 'Great selection, but unfortunately a little small for small babies! There was almost nothing Gr 92! 😪 …', ""Despite the size, the selection wasn't that exciting... Especially no classics..."", ""I didn't buy because the selection is very small"", 'Not particularly selection. I expected several offers and a larger selection.', 'Not as much choice as expected']","['variety', 'assortment', 'small', 'choice', 'selection', 'limited', 'options', 'collection', 'lots', 'disappointed']"
52,150,False,2019,It’s not a real Adidas store.,Frankfurt Store,adidas,,neutral,0.595517635345459,0,1,Inadequate Adidas Store Experience & Limited Selection,"[""Only basic goods in the store that aren't even that great. JD has better and cooler clothes from Adidas in the store than the Adidas store itself 🤷🏻\u200d♂️ …"", 'There is nothing special for an Adidas store. Little to hardly any selection.', ""I went there expecting to find an authentic adidas shop, but the store was small and there weren't many products. I ended up not buying anything."", 'Adidas nothing to say', 'It’s not a real Adidas store.', ""No plan... It's just an Adidas store"", ""Nike store was fresh dynamic and full of life. Unfortunately you can't say anything about Adidas here. A pity."", 'For an official Adidas store in Berlin, a rather small selection of the current collections. In fact, I would rather order from adidas.de than go to the store.', ""Enormous Adidas store, I wouldn't call it outlet since no differences at prices"", 'This is a corporate store of the Adidas brand. Even after Christmas, there were no discounts that would dazzle anyone. The selection here is quite small. Parking is available for free in front of the building, but it was quite full.']","['adidas', 'stores', 'nike', 'shoes', 'store', 'discounts', 'bargains', 'goods', 'puma', 'outlet']"
