unique_id,customer_id,local_guide,date_year,text
29,118,True,2023,"Big outlet, great selection of stuff. It's an outlet so you need a bit of luck to find something great but because of its size it's not too difficult."
30,197,False,2024,Tip top
31,706,True,2023,"…, products are „ok“ - price are more expensive as in the app - Team was „ok“"
32,433,True,2023,"Prices are horrible, even with the discount"
33,432,True,2018,Super nice store with good prices.
34,543,True,2023,Good stuff at a good price. Not the newest things but also not super old.  Pretty busy though.
35,828,True,2023,"It's an experience, hats off to the team running this huge store and the backend management.... Store staff are the stars who are on their toes to keep the store as amazingly appealing as possible..."
36,93,True,2017,"The store is very impressive. There is a very large variety of products to choose from.
The prices are very good. …"
37,88,True,2017,Awesome outlet store with all the latest and greatest items located in the VIP section. The main section has a lot of really good priced items with constant deals coming and going through so youre always bound to find a good deal!
38,277,True,2023,"The place is big and even though it is a factory outlet, the selections are pretty recent designs."
39,151,True,2023,You can find whatever you want and the price is very nice avg. 30% discount
40,920,True,2023,We like the store  and  we try to  visit the place as possible  as we can.
41,224,True,2015,"Made the trip from Canada to Nurenberg and this was on my list.

If you are looking for the lastest fashions than you will not enjoy your …"
42,45,True,2023,Adidas Headquarters with widest range of shoe collection
43,818,True,2022,Great collections. I think the online prices are around the same. I think the layout of the store was not the best.
44,416,True,2023,Super 💙 …
45,980,True,2017,Great customer service. Lot of nice promotion and huge number of option.  For sure you will find something for you
46,230,False,2019,Poor quality of shoes when bought from the outlet store. The quality of the cloth/material is so bad that it tears off with very minimal use (like 15 times in 4 months). I am not talking about the sole but places around the tongue of the …
47,439,True,2024,Good prices
48,1046,True,2023,It's great place for all athletes
49,554,False,2022,Varities of collection available at reasonable price with more than 50% discount. Highly recommended.
50,467,True,2023,"Best sports brand, great and super deals"
51,346,True,2016,The first day of shoping they give you a card discount for 20% for your secound visit you have to check thw internet site for mad tuesday diccount of 25% in some departments
52,245,True,2020,"As one would expect from a top company such as Adidas the outlet is huge with a quick sale shop as well.
Do your research online before you go and try to decide what you want to …"
53,252,True,2022,"Nothing special to add up to what is already known, nice place with huge choices"
54,1017,True,2023,Good stuff and sale
55,551,True,2023,Awesome collections available for sports wear lover
56,814,True,2018,"Good joice of goods and well trained as well as friendly staff.

Watch out for full-priced items."
57,853,True,2022,"Prices keep going up, quality not necessarily... I do love(d) the brand"
58,659,True,2016,good prices - sometimes with items not available in stores anywhere else.
59,116,True,2017,"This is a great place to shop for adidas clothing, and everything else that is adidas. This place, by far has the widest selection of anny adidas outlet or store. …"
60,800,True,2022,"Great discounts and large choice of product, the store is big and impressive, and you can see adidas global HQ campus from outside."
61,1015,True,2023,mies cool
62,489,True,2023,Cheapest and probably best outlet near their campus. Lots of options.
63,386,True,2023,Very nice. Lot of clothing and shoes to select from.
64,366,True,2023,"No pets (dogs) allowed?!
Sorry adidas! NoGo! (...no reason)"
65,353,True,2017,"Very good discounts.
Check out the ""crazy Tuesday"" deals to find amazing sport wears."
66,833,True,2017,Perfect place to buy sport shoes and apparel with fair prices. Mc Donalds right next makes it  a good place to shop for a few hours and rest afterwards.
67,408,True,2018,Decent offers. My gf found what she was looking for that was out of stock back in the UK.
68,397,False,2023,Adidas needs to stop supporting the Glazer family. We want our club back.
69,286,True,2024,Nike is the best :)
70,802,True,2023,It's far from town and very peaceful
71,14,True,2023,Expensive and no normal sizes available.
72,474,True,2023,Good selection of apparel and shoes at very good prices
73,119,True,2017,"Great Outlet, just renovated. Excellent products at reasonable prices."
74,1036,True,2022,Extremely impolite employees at the snack corner (11/10 at 12:00)
75,990,True,2022,Nice outlet with very good prices!
76,958,True,2019,Most extensive and decently priced collection of everything sports and fitness.
77,683,True,2020,Just your regular outlet. Huge selection of products though it is certainly not in the easiest to reach location at least with public transportation
78,912,False,2020,The place is overpriced for an outlet and next to that the choice is rather poor (old collection looking items).
79,586,True,2017,"Huge offer and good prices, worth the stop!"
80,407,True,2023,Best Adidas store in Germany… good experience inside the store
81,730,True,2019,Excellent experience....
82,781,True,2019,Best place for adidas fans
83,1050,False,2023,Wow good
84,753,True,2018,Very cheap price and big collection
85,673,False,2017,I lived in Herzoganara for a yr it was a great experience
86,955,True,2023,Very good store
87,992,True,2023,Ok
88,49,True,2018,Great store with excellent prices!
89,221,False,2015,Love my Porsche Design shoes. Place is huge.
90,472,True,2019,"Great discounts, best quality"
91,225,False,2018,Lots of choice..some bargains...but items cheaper in UK
92,1037,True,2023,Sale sale sale
93,1071,True,2020,"Normal shop nearby is better, than outlet"
94,205,True,2017,Puma on Herzogenaurach is much better place to buy something.
95,529,True,2016,"Big factory outlet with a lot of choice, you can get lost."
96,1007,True,2018,"Good prices, diversity of products"
97,1005,True,2021,will have black friday ?
98,1027,False,2017,The big sales but not to big
99,1049,True,2023,Good for shoes
100,513,True,2019,Quiet  good prices
101,308,True,2020,Huge assortment no offers
102,731,True,2023,Large collection
103,326,True,2022,Nice place for shopping
104,44,True,2023,Wide variety
105,1038,True,2023,Big store
106,106,True,2018,"Super, helpful people :) thanks :)"
107,849,False,2023,Ok
108,159,True,2017,Huge outlet! Lots of discount.
109,1033,True,2022,Top shop
110,544,True,2023,Super
111,756,True,2018,No big collection
112,343,True,2019,Everything under 1 roof
113,509,False,2023,Yeezy was right.
114,281,True,2023,Mega
115,373,True,2020,Lots of things to buy
116,253,True,2023,Top1 Outlet Store !!! 😉 …
117,540,False,2021,Good place!
118,676,True,2023,Super
119,210,True,2016,Great outlet.
120,345,True,2023,Super...
121,182,True,2018,Nice outlet store.
122,944,False,2018,Top Adresse😎 …
123,86,False,2023,Cool
124,786,True,2017,Good to see
125,1026,True,2017,Great facility
126,1001,True,2022,Nice
127,649,True,2023,Super
128,241,True,2022,Worth visit
129,103,True,2023,Super
130,743,True,2022,State of the art
131,835,True,2023,Super
132,709,False,2020,Nice
133,784,False,2020,Top
134,907,False,2019,Perfect
135,925,True,2018,Nice
136,741,True,2018,Superb
137,1023,True,2018,A place for everyone
138,213,True,2017,Super
139,552,True,2020,Normal store
140,186,False,2015,Mega
141,985,False,2013,BOOM
142,619,False,2016,Adidas c hight
143,337,True,2024,"Cool stuff, there were actually some nice bargains there!! For big and small!!!
Free parking spaces also covered for mobile homes, a bit hidden but can be found with the signs!"
144,218,True,2024,"Very limited selection of shoes #48 (2 models) Also the store opposite does not have this size, no matter what new model it is, this is unacceptable for this store size and location. We drove 200 km to the outlet where there are two sneaker …"
145,666,True,2023,"good selection, neatly sorted by size and no pushy staff. Sport is very important here 👌 A really good idea is the snacks and seating at the entrance/exit to finish or start shopping in the outlet there. …"
146,80,True,2024,"Large selection, fair prices and interesting offers that you often don't get in normal stores are definitely worth it"
147,1045,False,2024,For me it only gives 1 star because you were turned away very unpleasantly at the entrance because of a small dog that was sitting in a dog cart. We drove an extra 40 km and were then told to keep the dog in the car. That doesn't work at all....we then went to Puma and the dog wasn't a problem at all....Adidas not recommended..
148,331,True,2024,"Huge selection of everything sports related. I was looking for training pants that were extra long and slim cut; but unfortunately I didn't find anything. Took something else with me. The staff is very friendly, helpful and competent. I'd love to come back."
149,87,True,2023,"Good assortment, prices are higher than Puma, but there are additional discounts. There is a recreation area for children. You can drink delicious coffee. We never went without shopping. You can always pick something up. I recommend"
150,440,False,2023,"Nice and helpful staff
Good prices
Large selection …"
151,729,False,2024,"Selection was very good.
But unfortunately my size (L) of the things I liked was not available. Unfortunately there weren't really any bargains or offers there either."
152,589,False,2024,Amazing store. My favorite brand ever! Great offers and good atmosphere. Recommended to visit and buy.
153,560,False,2024,"Lots of choice. Prices are ok

Unfortunately, there is no way to change your child's diaper.
Neither in the disabled toilets nor anywhere else."
154,97,False,2024,Excellent store. Came on Black Friday. Bought 98 euros already with a 30-40 percent discount and at the checkout they calculated 68 euros. Pleasant surprise.
155,733,True,2023,There are very attractive offers. The selection is huge. The staff to ask questions was few and far between and apparently not particularly motivated. I'd better not comment on the snack stand in the entrance area.
156,1075,True,2023,"Nice assortment, I like the fact that there are huge discounts on the latest sizes."
157,394,True,2023,"Lots of inferior products at full price... Items and prices didn't really differ from a regular store. You could get a bargain on the shoes, but they are actually leftovers."
158,1078,True,2024,"Nice store, large selection and good discounts."
159,109,True,2023,"The huge and quality factory store located at the entrance of the Adidas campus in the town of Herzogenaurach, which you can reach by bus number 200 from Erlangen. There are many types of products for all ages. You don't see products that …"
160,110,False,2024,"The outlet in Herzo is always worth a visit, you can always find great products at good prices. I deducted two stars, one for the fact that the Adidas outlet in Herzo is the ONLY one that you aren't allowed to enter with a dog. …"
161,1035,True,2023,"We like to make a quick stop here on our way to Munich ;)
This time too it was very worth it. …"
162,640,True,2024,"If you like factory outlets, you'll definitely get your money's worth here. A huge sales area on two floors and a stunning selection of high-quality clothing makes hearts beat faster.
Definitely worth a visit!"
163,565,False,2023,"Lovers of the brand “with the 3 stripes” will get their money’s worth here.
Here you can still become a bargain hunter...
Parking spaces are available directly at the building.
It's worth a visit."
164,493,False,2024,"Nice clean shop, but unfortunately the special prices are not really special prices. My jacket was €40 cheaper online with free shipping and I drove 100 km there."
165,721,False,2024,"We were there on January 2nd. It didn't seem crowded. Even so, everything was very neat and tidy. However, I was very negatively surprised by two women on the ground floor. My son is very narrow and the pants he tried were all way too big. …"
166,767,True,2023,"Adidas: a brand, a guarantee.
I have purchased directly at the Herzogenaurach Outlet on my numerous occasions in Bavaria. …"
167,430,True,2023,Good choice. Sneakers on the 1st floor.
168,420,False,2023,"We arrived on November 4th, 23 after a 130 km drive. The selection is unfortunately poor, at least for size L. After 3 out of 4 people wanted to pay for the ""bargains"" at the checkout, a higher price was charged than was shown on the …"
169,133,False,2023,The young salesperson at the women's shoes on the ground floor actively asked if he could help. I replied in the affirmative and asked for a missing shoe size of a particular shoe. He immediately offered to check the warehouse to see if …
170,900,True,2024,"Huge selection, very nice staff and you can get real bargains here if you are flexible."
171,201,True,2023,"Definitely worth a visit. With a little time you can always find something, and further journeys are worthwhile, especially for ADIDAS fans. The staff are extremely helpful👍🏻👍🏻👍🏻👍🏻👍🏻. …"
172,979,False,2024,I recommend. Very well stocked shop. You can find big promotions.
173,1080,False,2024,"I recommend it to everyone, great prices"
174,161,False,2024,"Dogs not welcome - not even in a dog stroller or carrier bag.
“You can leave it in the car while you go shopping - it’s not so hot outside” …"
175,189,True,2022,"Attention, this is an “outlet”.
Which doesn't necessarily mean that you can get the latest collection for half the price... It's more about 2nd season and leftovers. …"
176,503,True,2023,"Large, very nice shop. Good choice. It's a shame I didn't get a discount)"
177,708,True,2023,Very nice and modern outlet. There is clothing in almost all sizes for men and women and the staff is always friendly and happy to help. Most prices are typically low for an outlet. We will be back.
178,967,True,2024,"Pretty cool outlet. Prices were reasonable for an outlet. Service was super friendly. The selection wasn't great, but that's why it's just the outlet"
179,520,False,2023,"To take a break on a longer trip to stretch your legs, great! Sometimes you can find a bargain too! The staff is really really friendly! The toilets are very clean and the changing area is very good! …"
180,576,True,2023,"Certainly ok for a stopover. If you're specifically looking for something, you don't necessarily have to find it here. If a little more clarity is good. Staff is nice though!"
181,880,True,2023,"Very large selection, many employees, hardly any waiting times at the checkouts.
Unfortunately the prices are not always that good. Hardly any selection of …"
182,274,True,2023,"This building itself is quite large.
There is entertainment for the children.
There is also an elevator, but just under 3 people can fit in with a buggy. …"
183,471,True,2023,"You can always get a good bargain on sports shoes. When it comes to sports clothes, it can be a little more difficult because a lot of it is in size XS/S, but that's just an outlet. Then you just have to look for something."
184,1072,True,2023,"Great store, it's a pity that there are few discounts. I am pleased with the range and its quality. I definitely recommend visiting this store!"
185,234,True,2023,"Big selection, but everything somehow similar. Sizes L and XL are usually out of stock. Still worth a visit"
186,347,False,2023,"Opti top
We have some nice things at the start and also some very good offers.
Come again."
187,604,False,2023,"Always nice here, but unlike what you find online, dogs are not allowed."
188,454,True,2024,"A good outlet and a really friendly, competent seller named Karsten.
Some clients, who are limited in the German language, were rude but also created chaos along the way."
189,208,True,2019,"They arrive at Adidas Qutlet, the shopping hall is very impressive. There are large parking lots here. A great selection of sportswear, pants, shoes of all sizes for adults and children, balls and cosmetics. I recommend . The facility and shopping there are great fun"
190,689,False,2023,Lots of choice of clothes + shoes + bags! Also very unusual items e.g. Adidas Superstars with flames :) …
191,677,True,2024,"Only partially found something. In terms of price, everything from cheap to expensive is included. Customer service could be better."
192,1031,True,2023,There are not many options for children between three and five years old
193,913,True,2023,"We come back every year and it's always worth a surprise. You can always find bargains. If you don't have enough, there's Puma and Nike&Co just around the corner :)"
194,247,True,2023,Has developed positively. Large selection of shoes. And not just the boring ones you know from adidas and sport stores. Unfortunately there is little supply of Trefoil clothes. Shopping baskets are not available. …
195,411,True,2023,"A very nice shop with something for everyone. There are also good bargains there, but not everything"
196,143,True,2023,"You used to be able to find bargains here. Although the selection is still very large, the prices are at the same level as normal retailers and therefore significantly higher than what is offered on the Internet. I no longer have to go to a factory outlet..."
197,15,True,2023,Good offers and even better than ordering via the app.
198,826,True,2024,"We drove 200 kilometers to buy Adidas Originals items. There is a large selection at reasonable prices, BUT the Originals clothes are all in sizes S and XS. There were no clothes in size M or larger for men or women. A VISIT IS ONLY WORTH FOR XS AND S WEARERS!!!!"
199,3,False,2024,"We were just treated very cheekily at the checkout, the young lady asked us (family) to listen better to what she was saying to us. Very unprofessional for Adidas!"
200,494,True,2023,Large selection at reasonable prices “this time”! You have to be lucky then you get great products. Really recommended
201,566,False,2023,"Parking spaces are directly in front of the store;
Employees are friendly and helpful;
There are still real bargains here; …"
202,289,True,2023,"This is a large two-story Adidas outlet. Here you will find men's, women's and children's clothes and shoes. Sizes may be taken over. The prices on the tags are not the most advantageous, but it is possible that some discounts are still …"
203,126,True,2023,Outlet is different because of the 3 euro discount you no longer need to go there
204,950,False,2023,According to the Google and Adidas site on Sundays from 1 p.m. waited until 1:10 p.m. and everything was closed. Thanks for nothing and the way there. You could have saved yourself.
205,596,True,2023,"Wow. Huge selection of sports clothing for many different sports. For kids, women and men. Individual pieces greatly reduced. Generally very attractive prices."
206,687,True,2024,"Top advice, they take time for the customer here. ****++*
We recommend!"
207,166,True,2023,"Here you will find a large selection of great items from all categories in all sizes at very reasonable prices.
Parking spaces, changing rooms and cash desks are also plentiful. …"
208,231,False,2023,"We actually just looked at the shoe department, good selection and good bargains. Of course, not all sizes are always available in an outlet, but we found what we were looking for. Pretty busy."
209,769,False,2023,Very bad shop. Many models but the available sizes are irritating (1 shoe model - 1 or 2 sizes available). Jackets only in sizes S or XS. The prices are high. I ended up buying Adidas shoes from another seller that were 50% cheaper than the promotional price at that outlet. I don't recommend it. Waste of time. Waste of time
210,655,True,2023,Nice shop. I made purchases there and I was satisfied.
211,1056,True,2023,"It was okay, but I think it used to be cheaper. Was extremely crowded on Saturday."
212,527,True,2023,"Spectacular outlet, the only negative fact, at the checkout I asked for a hanger for my new adidas jacket, I even wanted to pay for it, but a sour cashier told a lapidary no, like the ban on dogs inside, and then I saw two dogs inside of."
213,936,True,2023,"A huge outlet store that has something to offer for everyone.

Inside there are 2 floors where you can access to your heart's content. However, …"
214,991,True,2024,Everything perfect. It's worth going shopping there every time
215,946,False,2024,We shopped nicely with reasonable prices. Additionally good parking options.
216,57,True,2022,Today we went to the Adidas Outlet Center. Adidas dominated in Herzogenaurach and everything looked quite impressive and very neat. The catch was in the detail because it quickly became clear that we couldn't get anything to wear here. The …
217,795,True,2024,"Lots of choice, good prices, nice staff."
218,127,False,2024,"Good products, poor care from the checkout staff. did not want to charge the purchase to receive customer discount benefits."
219,940,True,2023,"This time I found a lot of suitable things for myself. Running shoes, running clothing, bathing shoes. Top. It's not always like that, but this time I was lucky."
220,275,False,2024,Very large selection of sporty things. Offer has improved significantly in recent years.
221,768,True,2023,"The outlet store is great!
It's always a great feeling to be there because the building is pretty cool. Well-architected both inside and out. …"
222,244,True,2024,"Lots of items, but I can't see the outlet selection or prices."
223,836,True,2023,I don't think the store is that good. It's too confusing for me personally. The parking situation is positive.
224,943,False,2023,Always my pleasure. Great offers. I'll definitely come again.
225,711,True,2024,You can get good bargains
226,878,True,2024,"There are models that are not available in Türkiye, the prices are very good."
227,718,True,2022,"It's an interesting place to go for a walk and look around, and maybe buy some trinkets, but the prices aren't crazy. Regards"
228,647,False,2023,"Lots of choice, but almost only small sizes! Also for men - who fits in size S??"
229,690,True,2023,"Disappointing... goods from (very) old collections at uninteresting conditions... in contrast to a few years ago, where the pockets were always full and the bag was empty :-). The motivation of the employees was, well, okay - with plenty of room for improvement"
230,65,True,2023,"Always a busy store. Large selection and good prices. However, many parts are often no longer available in the usual sizes.
Finding parking is no problem."
231,217,True,2023,Sometimes you can get great bargains here... But you have to look carefully
232,499,True,2023,"The range is confusingly presented, always overcrowded and if you like/interested in an item it isn't available in the usual sizes - and who wears XS or XXL😕 …"
233,594,False,2023,"After a long search, I decided on a DFB jersey.
In the changing room I immediately noticed the mistake on the front...
Somehow there are stitches (probably due to the new material). …"
234,59,True,2023,"Unfortunately dogs are no longer allowed. It's a shame, but there are other options. Unfortunately, for hot days like today, no drinks are offered for sale unless a small Brita drinks dispenser was provided, of course free of charge!!"
235,70,False,2024,"Good prices, but the usual sizes are usually not available"
236,91,True,2023,A store with a wide selection of affordable products.
237,412,True,2023,"Dog not allowed is ok
In return, no possibility of restraining the dog outside is not ok …"
238,370,True,2024,Very good selection
239,667,False,2023,"The selection of cashiers should be examined more closely. Anything but sporty and quick to process.
When you see this young man at the checkout you see this line. In the time when one person is serving, other colleagues can do five"
240,485,False,2023,Despite the opening times stated (on Google and on their own website) closed on Sunday. Very disappointing after we traveled an extra 2 hours.
241,847,True,2023,A large selection of products can be found here!
242,200,True,2023,"Good service - friendly staff. You should come during the week, as the waiting times at the checkout are significantly shorter.
Price depends on what is offered. Sometimes we left without buying anything. Most of the time, however, the prices are right 👍 …"
243,180,True,2023,Good offers and a very large selection
244,108,True,2023,"Not much choice, prices are constantly going up and apparently there are only anorexics because the sizes also vary accordingly...it's a shame."
245,138,False,2024,It was great. You are bound to find discounted products.
246,536,False,2024,"If you want to buy quality, this is a must."
247,662,True,2019,"The general discount rate is 35%, and although the space is spacious, it didn't feel particularly cheap."
248,669,False,2023,"There is a large selection of items, also at reasonable prices. Eating on site is not recommended.
It's a shame that the noodle food truck no longer exists on Saturdays. That was always one more reason to drive so far."
249,523,False,2023,"Excellent store with discounted prices all by Adidas, huge assortment of shoes and sportswear and even for babies..."
250,740,False,2023,You used to be able to get real bargains here - today the prices are at the normal retail level. …
251,1021,True,2023,"Nice outlet center, the employees were very friendly, especially the lady who paid us separately at her small extra table.👌👌👌 …"
252,295,False,2023,Dogs not allowed! You can't read it anywhere on the website and when you call you are told you can take it with you. Incomprehensible since there are only clothes there. You can't even take him in a transport box or in your arms.
253,533,False,2023,"It's best not to visit the outlet on Saturday, as it is very busy then. However, great design and affordable prices."
254,483,True,2023,"Always changing offers. Of course, it's not always guaranteed that you'll find something."
255,61,True,2023,"It's great, but it's not always cheaper there than elsewhere"
256,334,True,2023,"Huge selection of Adidas products, spacious building, especially for the budget conscious buyer. Football and running seem to somehow dominate. I would also like a little more selection from the other areas. But otherwise always worth a visit."
257,999,True,2023,"In general you can definitely get good deals here, but there is almost nothing available for my size (12/47/XL). There are really very few worthwhile offers when it comes to clothes. You can get good snaps with the shoes."
258,697,True,2023,"Often really good offers, cool store. Brand store with new collections is not worth it at all"
259,0,True,2018,"I only come to Herzogenaurach once every few years, but there are a few bargains every time. This year it was two pairs of sneakers with at least 50% savings. The promotional tent with remaining stock and B-stock also offers lots of bargains."
260,37,True,2021,"Lots of good offers and some special bargains to be found. Pre-series or overproduction and B-stock items can be purchased at good prices. Even now with COV -19, good, fairly quick processing of all processes is guaranteed. We'd love to come back."
261,615,True,2023,Basically okay. Prices are within reasonable limits. The arrangement of the things seems quite chaotic - you have to search through half the store for a few shirts or shorts because they are hung all over the place instead of next to each other.
262,347,True,2023,"Everything was perfect.
Quite a good selection!"
263,521,True,2023,You can still get one or two bargains here if you have enough time to search in detail. …
264,1019,False,2023,"Everything you want at a price of
manufacturer, and many discounts"
265,783,False,2024,"If you like adidas, a very good place to find everything at very reasonable prices."
266,680,False,2023,Super large outlet store with lots of offers. Definitely worth a visit
267,419,True,2023,Can you go there? The selection didn't really convince me
268,700,True,2023,"An amazing store with a huge selection, also with interesting promotions and reasonable prices"
269,530,False,2024,Always worth a trip for great bargains :)
270,325,True,2023,At the time of the visit the store was well stocked. Helpful and friendly staff is available at any time. You have to know that the bargains are in the area in front of the checkout.
271,630,True,2023,"adidas outlet
After purchasing, you must go to Info to obtain a separate tax free document and submit it to the airport.
Casher often does not provide explanation"
272,515,True,2023,"Big, cheap and lots of choice. Is worth a visit."
273,873,True,2023,Always great shoes... but also lots of other nice things. Thank you 😍 …
274,73,True,2023,"I always stop by when I'm in the area and so far I've almost always found something :) Some very good prices and a lot of selection. Sometimes the outlet is a bit too confusing for me. Especially when it comes to clothing, I always have to …"
275,508,False,2024,"So far it's actually ok, but in some cases the prices are already higher for an outlet center"
276,983,True,2023,"Very cool!

A really great store with friendly staff and a good selection! …"
277,20,True,2023,"Saturday late afternoon: Hardly any parking spaces, masses of people. A volume level that makes you want to run away, extremely bad air, overwhelmed staff, queuing in the changing rooms. Conclusion: If you don't have strong nerves, you'd …"
278,539,False,2023,Quite ok... but I probably had too high expectations when it came to real bargains
279,519,True,2023,"Nice big outlet. Wide product range. Unfortunately, the larger sizes are often not available. That's a bit of a shame."
280,357,True,2023,"As always, you have to be a little lucky and search to find bargains. But it's always worth a visit. Parking is free but dogs are NOT allowed!!!"
281,401,True,2023,You can find everything you need there. But the prices are sometimes expensive.
282,27,True,2024,"Good prices, truck parking is nearby, you can walk) further, there is a Nike and Puma outlet."
283,1,True,2023,"Large, well-stocked, friendly staff and great prices"
284,812,True,2023,"Good selection, good prices. Lots of parking spaces. The store can sometimes be very busy on Saturdays.
Bonus: concept store (not an outlet) across the street, although not the biggest store"
285,168,True,2023,Very nice...my boys shopped there
286,644,False,2023,"Once upon a time, bargains were often only available at reduced prices from old collections from other providers. Otherwise nice shop and nice staff"
287,379,True,2019,"Large, cheap, lots of choice and very friendly staff"
288,954,False,2023,"Not worth it at all.
No selection, the prices are high it's not worth a visit at all.
The staff is completely arrogant and not helpful at all.
It used to be better with lots of offers and great prices."
289,962,True,2023,Super nice Adidas outlet store. You can always get a bargain here. I always enjoy coming here
290,167,False,2023,"Free charging option. Outlet seems a bit old but great offers, super nice staff. Top"
291,265,False,2023,I drive 260 km 260 km back 520 km and Adidas is closed. It shows on Google Maps that it is open!!! A mistake that costs me money and time😡 …
292,717,True,2024,"Everything was fine, you can come back"
293,1059,False,2023,"An attractive young gentleman, I think around 18/19. Very pretty and big. Also very friendly and accommodating. He told me a lot about his hobby “cars”
On the name tag he was called something like “böckler” …"
294,505,False,2023,"A good place to shop for sportswear, the prices are a bit shocking but if you can afford it, it's ok"
295,830,True,2023,"Good presentation. Staff mostly helpful and competent (not everyone (female) has a good day). Unfortunately, various sports and common sizes are not present or available. Prices OK. We'll definitely try again."
296,421,True,2023,"Good selection of Adidas stuff at outlet prices.

Parking spaces right next door in the parking garage. …"
297,704,True,2023,"Mega selection, although you can't always find something, but I go there regularly and there are great things there"
298,1002,False,2024,"No dogs allowed. Absolutely incomprehensible, it's a clothing store."
299,810,True,2023,"Good selection, large space, but the prices are not really an outlet."
300,456,True,2023,Good selection of different types of sports clothing. Bargains can often be found!
301,574,True,2024,"Affordable prices, but nothing special selection..."
302,598,True,2023,"Always a pleasure to go there, great selection, very often good bargains"
303,563,True,2024,Good offers worth a visit.
304,173,False,2023,"I personally go to the outlet once or twice a year without looking for anything in particular. I usually find a few little things here, t-shirts, training pants. However, despite the outlet, they are not really bargains. Even during the week there is a lot going on and it is therefore difficult to look around in peace."
305,362,True,2023,Not worth a visit if you go there specifically. Too much goods in too small a space. Few good bargains.
306,384,True,2024,It's big but not an outlet when it comes to prices
307,684,True,2023,"Simply great. Great offers. Nice ambience, nice grounds. Feel free to come by again🔥👌 …"
308,636,True,2024,Great shopping and really good prices. Guitar nothing to complain about
309,694,True,2023,"The system with the prices messed around again or kept displaying incorrect prices and calculated them differently at the checkout. As always, the money was immediately taken from the card, but the refund is always a matter in itself. …"
310,410,False,2023,"Unfortunately, it's like everything Adidas does. Ok, but you could do so much more with it.
The offer is good, lots of items. …"
311,614,True,2023,"Nice outlet store next to Adidas HQ. Choice is a matter of luck - sometimes there are nice things, sometimes there aren't."
312,671,False,2023,My son bought soccer shoes 4 months ago for 180 euros. Now they are coming apart at the seam. The experts there said he wore them on the wrong surface. We had a consultation but the question never came up about which lawn do you play on. No …
