unique_id,customer_id,local_guide,date_year,text
20,179,False,2023,"Nice, patient personell, but limited range of products. Still, I found the shows I wanted."
21,133,False,2017,"Wow,  friendliest staff ever.  They've got good collection.  They will make you choose right product as per your needs. Just don't be shy."
22,125,True,2017,"Great place. The people who work there are amazing, they really help you making the right choice."
23,182,True,2024,Good 👍 …
24,94,False,2018,"Rude staff with a ""you can do it yourself attitude"". Maybe just an exception, but certainly not a nice shopping experience"
25,206,False,2023,Super Store!
26,246,True,2018,Good selection of Adidas shoes
27,76,True,2022,They were very nice Personal but they are not organised
28,88,True,2023,"A big Addidas store in the center of Frankfurt.
Staff are not very pro"
29,19,True,2020,Great ambience. Clean store. They lack enough salespeople. Limited say on seasonal wears as expected.
30,95,True,2023,Really bad service and very disrespectful staff
31,249,False,2021,Don't trust local guides 5 star. This shop looks you are doing a favor to buy something there. Go to Nike shoping around.
32,46,False,2021,Some of the friendliest and knowledgeable staff in a shop I ever encountered. Thanks
33,120,True,2020,"Is big, but if they can have a basketball corner will be really nice"
34,100,True,2023,I am very satisfied with the service
35,310,True,2023,Liked it. Friendly staff.
36,245,True,2022,The store is closed for renovation as on 29.09.2021. Big disappointment.
37,124,True,2020,Quality and grand variety of clothes. Excellent place to go shopping.
38,253,True,2020,A pleasant place that always has something to reduce and always new stuff
39,231,True,2023,Very small and very limited options…
40,110,True,2017,I like this brand and this store they have all latest
41,140,True,2023,wellll..... I hoped for more ... tbh
42,254,True,2016,Great staff and fair variety of collections.
43,188,True,2017,Small shop with all the essential stuff you need!
44,217,True,2021,puny but nice and lovely people
45,204,True,2020,Not a lot of options and a bit too be tic
46,122,False,2020,Great range of clothing and trainer's
47,68,True,2017,The working hours are from 10:00 to 20:00.
48,104,True,2021,Very good service!
49,177,True,2022,Great shopping place
50,8,True,2023,Good.
51,257,True,2020,All Days I Dream About Sex.
52,150,False,2019,It’s not a real Adidas store.
53,222,True,2023,Excellent 😋 …
54,210,True,2019,Good shop
55,15,True,2023,Ok
56,101,True,2020,Nice sale 😉👌 …
57,96,True,2022,No more options
58,66,True,2020,Great store
59,48,True,2023,Click and collect!
60,259,False,2019,Good selection of Adidas shoes
61,216,False,2022,One of the best
62,6,True,2019,Helpful staff :)
63,275,True,2022,Super!
64,93,False,2021,Ok
65,263,True,2019,Mega mega Service....
66,149,True,2020,Top
67,262,True,2017,Adidas here is expensive!
68,87,True,2020,Gut
69,163,True,2019,Adidas what more is needed
70,180,False,,Just do it !
71,283,False,2019,Ok
72,11,True,2023,"There are a lot of clothes and shoes
Unfortunately, you can only buy 1 jacket for 75€ …"
73,227,False,2024,"Wanted to have shoes put aside for my daughter. No do not go. In the evening they were no longer there and I had to buy the shoes somewhere else for twice the price (100 euros more). Thank you. Inflexible, inconsiderate and customer-unfriendly. Not recommended."
74,119,True,2024,"I had a strong shopping experience at the adidas store on Zeil. I met competent, very friendly salespeople there and I don't miss out on adidas Gazelle sneakers anyway!"
75,112,True,2024,Unfortunately there is only a small selection and some employees make it very clear that they are not interested in “work”.
76,224,True,2023,"Unfortunately, the sizes are not always available, but cooperation with us was excellent"
77,74,True,2021,"We had a really nice and competent salesman for men's shoes. In the women's department, the colleague didn't feel like it just before work and I ordered online. …"
78,239,False,2023,I do not recommend buying online. They have no interest in your order. I ordered the same item twice but it was not delivered. More than 2 weeks and I have not received my order.
79,53,False,2023,"Nice cool store, with everything you need. Great shoes and running gear. Friendly staff who are always happy to help."
80,43,False,2024,Garzelle...Samba...Available in all variations. Great selection and very nice service.
81,172,True,2023,"Great selection, nothing quite like the online store, but very well sorted!"
82,115,True,2023,"A friendly seller. But the rest is bad. You can get the Adidas shoes online for €72 (unworn), in the store I paid €120 for the same pair and only got shoes that had already been worn and tried on several times. When I asked if I could have …"
83,146,True,2023,The changing rooms are clean and well lit. This makes trying on clothes pleasant.
84,236,True,2023,"Extremely friendly staff. So really. Unfortunately, it's rare these days to see retail salespeople being so kind, courteous and hard-working.
I was recommended something that I actually really liked straight away. Since it …"
85,297,False,2023,"I was there this morning at 10:15 a.m. There was an employee who didn't seem to want to work.
Very impolite"
86,213,True,2024,"Great store, good deals"
87,307,False,2024,"Prices, cosmos, so-so selection."
88,173,True,2024,Everything Adidas has to offer is available here. Nice store with great service.
89,274,False,2023,"Usually very long queues, atmospheric place"
90,306,True,2023,"These five stars go to the friendly team at the Zeil store! :)
The shop and the cubicles were clean. The goods were also neatly sorted. In addition, the advice was very competent, different pieces for different purposes. Thank you, all around great!"
91,128,True,2020,"Adidas concentrated & effective, here I find all of Adidas' top products. Top design and great, motivated service team"
92,51,False,2023,"My husband and I were here today, he has shoe size 41 and the employee wanted to sell my husband two sizes larger (strange). Despite the advice, we of course bought his shoe size. And at the checkout the lady wrote on the receipt despite …"
93,10,True,2023,The Chinese emptied the entire store.
94,289,True,2023,"Nice seller, good advice. Unfortunately we weren't allowed to take the interior with us. LG"
95,18,True,2023,"Unfriendly people don't even look at you during a conversation, they're not customer-oriented at all. Especially the tall lady upstairs."
96,20,True,2020,"Small range, but you're happy to check it out again and again and you can have it delivered and picked up. I'm an adidas fan anyway and love the quality of the clothing and especially the shoes <3"
97,308,False,2022,Luan Osaj sold me these shoes in the store for €30 cheaper + without tax so I only had to pay the shipping. He then threatened me in the locker room with a shoe horn and said I should give him a tip and my Nike shoes and he also said that I was not wanted here because of my migration background!!!!! Outrageous!!!
98,143,True,2023,"Is addicting. With the app you can constantly discover sexy wear and of course practical sportswear. The dedicated, cheerful sales team is a great support and also remembers regular customers. Rare for young staff. Hopefully they get paid decently!"
99,319,True,2023,There is nothing beautiful about his clothes
100,309,True,2023,"Nice employees, they helped me a lot when trying on/choosing the shoes I ordered! 🙌🏻 …"
101,317,True,2023,"A nice store, but unfortunately the prices are very high, there are few discounts, and the assortment is also very small. We couldn't choose anything."
102,65,True,2019,"In the Adidas store you can get everything from clothing to shoes.
The staff is friendly and will help you make your choice.
The shop is modernly furnished. …"
103,316,False,2024,Good selection of clothes and shoes.
104,267,False,2023,"The security tag remained on the clothing and therefore cannot be worn. I'll probably have to go back to the store even though I live over 150 km away. And then you don't even leave a phone number for your dirty shop. Thank you very much, you complete professionals."
105,169,False,2023,"We bought a pair of sports tights and the seams came apart after the first workout. When I wanted to return it, people first questioned whether I had bought the right size and tried it on properly. It was also assumed that you got stuck …"
106,207,False,2023,"Very rude employees & are not even able to take back a shoe that was already broken after 2 weeks, even though it has a warranty of more than 6 months."
107,63,True,2023,Quite clear Adidas store with very friendly employees. Would go back at any time.
108,24,True,2022,"Not a big Adidas fan, but still got good advice and a tip on how to save another 20% in the store.
This is what you want in an employee. Hats off. Super friendly and that's how it …"
109,130,True,2023,You can shop well
110,164,True,2023,"Very nice, simple store. Pleasantly cool, especially in the warm weather. The staff was very friendly and would come to you and offer help."
111,279,False,2023,"The staff was very friendly and pleasant, so I was able to shop with peace of mind."
112,175,True,2023,These guys know their business. The staff is friendly.
113,247,True,2023,"Well sorted, good advice, always good offers on site."
114,269,True,2023,"Adidas products over two floors.
The range of sports shoes and football shoes is limited.
Very few employees. It gets difficult when you have questions. Prices were all RRP"
115,22,True,2022,"Since the renovation, the men's items have been located on the first floor.
I was looking for comfortable running shoes, but unfortunately I couldn't find them. The advice was polite, but a bit too sticky for me."
116,25,True,2023,"I had a very, very nice employee who gave me great advice with a lot of specialist knowledge. Thank you for that."
117,302,True,2024,Very good 👍🏻 …
118,73,True,2023,"The goods are of good quality, the store is clean, a bit crowded and a bit expensive for me"
119,114,True,2022,The staff were very friendly and helpful. I found what I was looking for and got 20 percent off the goods. Good advice.
120,193,True,2022,"As expected, there is a large selection of fresh clothing, shoes and accessories for male and female customers. The staff is also friendly and gives very detailed advice. The latest sneakers and other fashion can be bought directly in the store. As always completely satisfied."
121,33,True,2023,"Best brand for the money, however, the fashion world is in the dumps. Nowadays there is nothing worth buying anymore. 2-3 years ago it was a completely different style. The vaccination probably doesn't go well with the designers."
122,277,True,2024,There is currently a sale in the store
123,62,False,2023,"Wanted to buy soccer shoes for my son in the adidas shop. There are no 38, probably only again at the World Cup. That is not how it works. The shoes are available online. Maybe the manufacturer should rethink its delivery policy."
124,271,True,2023,"Everything seems to be fine, but the selection is small, and not all sizes were available."
125,243,False,2020,"Well, people, I really have to tell you, you can't present yourself like that, no greeting when you enter the store, instead you prefer private conversations, no ""how can I help"", the salespeople are pseudo-busy with everything, just not …"
126,156,True,2021,Great Adidas store in the middle of the Zeil (pedestrian zone). Very modern shop with great original Adidas clothes. You will be greeted and farewelled at the entrance and when leaving the store. The cashier is also very friendly. …
127,242,False,2023,"I ordered clothes and waited a week, nothing came, I ordered new ones, nothing came and from now on it was the issue for me at adidas and I don't think it's great that the clothes never show up when you order them"
128,226,True,2023,"Well, disappointing Adidas store in the city. Sports store for children? No sensible sizes ""normal standard sizes for an adult woman. So embarrassing for Adidas sizes skinny 32,34,36 the store is only suitable for children. Bitter disappointment.👈🤯👎 …"
129,203,False,2022,Great advice in the men's division from Thomas... Absolutely top... Super friendly and extremely competent... We haven't experienced anything like that in a long time... …
130,58,True,2020,"Very nice shopping center.
Attention ! Some distributors risk charging you exorbitant bank fees (more than 9%). …"
131,59,False,2023,Thomas really is the best salesman there is... MVP 💯 big highlight the man …
132,23,False,2020,"In the Adidas store you can get everything from clothing to shoes.
The staff is friendly and will help you make your choice.
The shop is modernly furnished. …"
133,265,True,2021,"The employee seemed a bit overwhelmed/overloaded to me, although enough colleagues could have helped. Otherwise everyone was very nice and polite."
134,294,True,2018,"Excellent shop.
I chose a suit, but unfortunately it wasn’t in my size. The seller advised to order online. I chose the size I needed, indicated the address, and paid. …"
135,295,False,2022,"The employee, Luan Osaj, spit on my Nike shoes and forced me to take them off. At first I wanted to leave but he threatened me with a folding knife. He forced me to buy shoes worth over €300, which I did. Now I'm in debt to my parents and have ended up on the streets... how can I carry on."
136,260,False,2023,"Pleasant atmosphere, competent staff, very friendly, top customer friendly"
137,135,False,2022,"Well-stocked, clear store. Friendly service and you can take a look at it in peace."
138,71,True,2019,"We go shopping there a lot because my boys absolutely love the brand and we play football! The employees there are really great! They give honest advice, try to make everything possible, find a solution for every problem, regardless of …"
139,64,True,2023,"Very good, I can only recommend it"
140,284,False,2021,"All sporting goods can be found here and combined with many offers. Sellers are friendly and give fair advice. Even my wife, who doesn't like sports, likes to go to the store."
141,142,False,2021,Bought a voucher from the staff to flock the new Bayern jersey and asked how much it cost. Then 3 weeks later we were told when we redeemed them that they would no longer be pawning on Bayern jerseys. Second incident of this kind in the store. Adidas - no more from now on
142,7,False,2022,The other day I walked past the Adidas store shortly after closing time and the friendly employee Luan Osaj was simply selling shoes for half the price in front of the store. Always my pleasure!!! :D
143,158,True,2019,The employees are very nice and friendly. The selection there is very good. That's why I would shop there more often.
144,238,False,2019,"He doesn't deny it
Obviously the prices do not change compared to Italy. The only positive note is that there are models that cannot be found here."
145,97,True,2023,Nice sports store. Nice atmosphere.
146,1,False,2022,Luan Osaj deserves a promotion... he simply sold me a pair of shoes without taxes and I was even allowed to test walk around the city once... he also told me that I can always get in touch when I'm eating and that wants to deduct taxes on the adidas store
147,141,False,2022,I think it's a shame that people want to support stationary retail and are then treated like this! Unfriendly employees & management. I didn’t buy the shoes then!
148,184,False,2023,"Excellent store, friendly staff and comfortable to try on)"
149,314,True,2023,"Good selection of products, excellent quality, stable prices"
150,134,True,2023,"I am disappointed with the range.
Unfortunately not recommended."
151,84,True,2023,I am very satisfied with the store employees. I can only recommend Adidas to everyone.
152,79,False,2019,"I'm actually a huge fan of the Adidas brand, both the Performance series and the Originals. However, today in the Adidas Orinigals store in Frankfurt MyZeil I was very disappointed. Since I couldn't find my size several times, a saleswoman …"
153,261,False,2021,"Great service as always, gladly again. Get the product you want. Really great, thank you again. …"
154,50,False,2023,"We bought 2 jerseys today and paid for them on site, very nice employees"
155,208,True,2023,"Tidy, enough staff, flagship store, latest goods"
156,270,True,2017,"The Adidas store on the Zeil has a large selection of sports clothing and shoes and many originals products. The staff is friendly and helpful, the prices are reasonable. The store is very centrally located directly opposite MyZeil and it is easy to find what you are looking for."
157,250,False,2022,"I went to the Adidas store and Luan Osaj, the friendliest employee, exchanged my broken shoes for a new pair for free and tax-free. Always happy!!"
158,151,False,2019,"Poor service... I get it for you and then after 15 minutes of waiting I came back without the goods, completely forgot about myself and served the next customer without telling me."
159,196,True,2023,good advice
160,318,True,2019,"Nice and nothing more. Despite the luxury, the chairs are not particularly comfortable and it is difficult to sit on them for a long time, the number of disabled parking spaces is not large."
161,129,True,2019,I wanted to buy new Adidas indoor shoes and was very disappointed with the range of shoes. I have been wearing Adidas indoor shoes for 50 years but the current range no longer corresponds to the usual Adidas quality. A shame and a big disappointment!
162,13,False,2022,Since the renovation there has been very little choice...it's a shame it used to be better
163,233,True,2020,very stylish shop with good music in the background and nice/competent salespeople. no 5* because just nice but not very nice ;)
164,144,False,2021,"One star is also too much for their customer service! DHL sent the goods back for no reason and instead of sending them back, the order was canceled!!!"
165,92,False,2023,The staff are very friendly and helpful!
166,292,True,2019,As always Adidas Germany better stocked
167,47,False,2023,Adidas is simply top. Great quality and such accommodating staff.
168,5,True,2022,"Finally an Adidas store with a sale again ☀️😎
Unfortunately they have become rare; there are no more in Cologne. …"
169,154,True,2023,"Very friendly employees
Unfortunately I didn't find the perfect shoe for me, but it's worth a visit"
170,278,True,2020,"FULL FIGURES ARE NOT WANTED HERE

No size L, XL or XXL, sizes are only available up to M. Very disappointing. …"
171,209,False,2023,Super nice staff with top service
172,305,False,2021,"Great store.
Lots of choice... good prices in the ""quasi final sale"""
173,186,True,2019,"Good advice, usually relatively busy but otherwise everything is ok, but the range is really not the largest"
174,17,True,2021,Very competent advice and very friendly staff. I would love to come by again.
175,126,True,2020,"Just because the store has a fascinating employee who always gives tough advice, even when I'm shopping with boys. my first choice for new shoes ;)"
176,29,True,2022,"Good staff, unfortunately a lot of things sell out quickly."
177,83,False,2022,"Very nice sales staff, good selection of goods ;-)"
178,198,False,2020,Shopping is really fun in this store. Nice and competent team.
179,286,True,2023,"The number of models is low, which is disappointing."
180,111,False,2017,"You are addressed and served competently, but there is more selection in the online shop."
181,147,False,2020,"Small shop, but great range of new collections and the staff is very friendly."
182,214,True,2023,I'll come back every once in a while to see if there are any new ones.
183,30,True,2017,"Super nice employee
Large selection of clothing
A few offers here and there too"
184,70,True,2020,"Marc is the best seller no matter what he would tell me I would have bought it without thinking, a great guy and a cool shop just because of Marc the best Adidas shop in all of ffm"
185,160,True,2020,Great shop right on the Zeil. Clearly designed. Large selection
186,21,False,2023,"Top advice. Unfortunately, completely unaccommodating in the event of a complaint."
187,321,True,2022,The Star Wars stadium jacket I bought on a trip to Europe with Nishi-kun in September 2010 is still a treasure.
188,255,True,2020,"Very nice, unfortunately the selection is not that big"
189,26,True,2023,Big and a bit confusing. Otherwise interesting.
190,298,True,2022,Large selection of goods and 2G was also checked.
191,152,True,2019,"Very good selection including sales.
Staff very helpful."
192,45,True,2020,"Well submitted but the shoe sizes are
Not suitable for Europeans. Shoes that are too narrow are more suitable for Asians"
193,276,True,2021,I bought gloves and socks for my son-in-law. The Christmas present will go to Lithuania. I am satisfied❤
194,61,True,2022,It hardly has any gender. There are more Adidas products in the surrounding stores. 100% avoidable.
195,187,False,2020,"Tidy store, nice employees and clean, large changing rooms. Was there once and satisfied!"
196,77,False,2023,"Great advice
Great ambience
Great seller"
197,80,False,2023,"it's ok, but expensive"
198,195,True,2018,"I went there expecting to find an authentic adidas shop, but the store was small and there weren't many products. I ended up not buying anything."
199,219,True,2019,What a bad store....Rude staff etc. Never again
200,41,True,2018,"Unfortunately there is little selection in the store, which is really disappointing.
The big plus, however, is Click & Collect via the Adidas website."
201,237,True,2020,"Very nice staff and large selection, Adidas is and remains my personal favorite!"
202,322,True,2019,The staff is not friendly and it doesn't work with Jcb cards. Passport was required at checkout.
203,166,True,2020,Great store with all Adidas clothes - the price is right. Good employees
204,221,False,2023,One star because the sweater is so nice
205,102,False,2022,"Nice shop, helpful staff."
206,148,False,2023,"Thank you very much, very good treatment from the clerks, thank you"
207,230,True,2019,Obligatory passage ! Lots of choice... nice store
208,171,True,2021,Great store. Nice personel. Cool things.
209,266,True,2017,"I now had 3 pairs of shoes each worth over €80 each pair, the shoes broke after a short time, I actually only ever bought Adidas but now I've switched to Nike"
210,117,True,2018,Very nice staff! large selection of clothes for both women and men
211,139,True,2019,Clear and clean shop. Nice personel. All the latest Adidas products found.
212,303,True,2020,"Nice staff, modern, clean, open and really pleasant."
213,225,False,2018,"I'm only doing this so that SHE thinks I'm good.
But trz is nike hotter, sorry “babe”.
Are Liv getting married?"
214,121,True,2019,Very friendly service and exemplary advice.
215,52,True,2023,Very kind to serve
216,40,True,2022,"Very friendly, great selection."
217,89,True,2019,There is nothing special for an Adidas store. Little to hardly any selection.
218,108,True,2019,Pleasant and quality shopping with the help of professional staff
219,131,False,2021,Always had a good experience so far
220,2,False,2022,"Too boring
Cheap shoes intended for Hartz 5 infinger
Or homeless people"
221,138,True,2018,The staff is very friendly and competent.
222,304,True,2019,I would have liked a little more choice.
223,155,True,2020,"Very friendly, very great offer"
224,0,True,2023,"There aren't many products, and the checkout is slow."
225,264,False,2017,"Great quality as always, I always buy something for my son"
226,228,True,2020,Service and friendliness are perfectly coordinated here
227,106,False,2019,Unfortunately no çabuk sikici pantolon in my size
228,31,True,2022,"Nice, friendly and helpful staff."
229,313,True,2020,The choice of numbers is always excellent. Gazelles for ten...
230,168,True,2023,Great load 👋 …
231,44,False,2019,Very good staff and fast at the same time
232,183,True,2020,Very nice shop with helpful employees
233,301,True,2021,Very nice advice and service.
234,200,True,2021,Purchased item not as described. No support
235,54,True,2021,The staff is super friendly and helpful.
236,37,True,2020,It's not long before low prices
237,212,True,2019,There is no teamwear catalog. Service is missing...
238,16,True,2020,"Loose advice, not cheap but good selection"
239,287,False,2021,Nothing compared to surrounding shops in terms of selection
240,201,True,2020,Hardly any clothes/shoes in the store! Very strange
241,191,True,2020,Totally flexible service and friendly staff
242,32,False,2023,Friendly and helpful staff
243,35,True,2019,"Large selection, friendly staff"
244,60,True,2022,Ser nice friendly and helpful
245,205,True,2020,"Lots of choice, pleasant, professional staff"
246,252,False,2019,"Best shop, nice staff"
247,290,False,2021,The selection could be a little better
248,315,True,2019,Brand store. But what I liked most was the shoes.
249,197,True,2019,"Lots of choice, nice service"
250,282,True,2019,It has good quality products.
251,299,True,2023,Too expensive
252,157,True,2018,A beautiful and well-equipped flagship store.
253,69,True,2019,Very good selection
254,107,False,2023,Unfortunately little choice.
255,99,True,2018,The menicher on ADIDAS is friendly and scary man 🚮 …
256,132,False,2019,"Very small, little choice"
257,113,True,2020,Very good quality
258,312,True,2019,Very large selection
259,91,True,2023,
260,78,False,2021,Calling the department a children's department is a bit ridiculous
261,14,True,2020,Very great product
262,311,True,2019,Great adidas store and very organised.
263,55,True,2020,Always the latest and greatest stuff
264,194,True,2016,Quite passable | Relatively small assortment
265,42,False,2018,"It's the only Adidas store in Frankfurt and despite that, there's little selection"
266,285,False,2020,Excellent atention.
267,56,True,2019,Not exactly like Nike
268,192,False,2019,"GREAT GOODS, EVEN BETTER PRICES"
269,258,False,2020,I always find something there. 😉 …
270,281,True,2019,A must-have for Eintracht fans
271,240,True,2022,Once again got a bargain!
272,36,True,2017,Small official Adidas store top 🔝 …
273,211,False,2023,Good place
274,86,True,2019,Adidas price. 😁 Quality material. …
275,170,True,2020,5 stars for the service
276,232,True,2019,👍👌👏🔝🔝🔝 …
277,202,False,2021,Very friendly staff
278,9,True,2021,There isn't much variety
279,185,True,2024,🔥🔥🔥🔥 …
280,273,True,2020,Very nice employees
281,34,True,2021,Very friendly staff
282,39,True,2020,Frankfurt pedestrian zone = very expensive
283,268,True,2018,Quite a small offer.
284,178,True,2019,Treats very well
285,234,True,2020,Good assortment
286,248,True,2021,Protective measures are important here
287,280,True,2018,Good store shoes.
288,145,False,2019,Very good!
289,28,True,2019,Great store
290,81,True,2020,Kopetent
291,199,False,2023,Super 👍 …
292,320,True,2023,amazing
293,190,True,2019,Very expensive...
294,241,True,2020,Shoes made for me!!!
295,137,False,2019,Little choice
296,159,True,2022,"Small, expensive..."
297,85,True,2018,Smaller than expected
298,72,True,2020,New and special merchandise
299,136,False,2020,It sucks
300,109,True,2021,Very good sportswear
301,153,True,2019,Latest clothes and shoes
302,116,True,2018,No long sizes
303,75,False,2020,Excellent.
304,161,False,2019,Great.
305,272,True,2019,Online Personnel
306,4,True,2020,Adidas is always the best
307,288,False,2019,Correct workers
308,98,True,2020,An impressive selection
309,218,False,2019,Very expensive 😤 …
310,38,True,2019,Cool
311,127,True,2018,Mega store!
312,244,True,2019,The top
313,12,True,2019,Expensive
314,174,True,2022,Spectacular
315,118,True,2018,Friendly staff
316,57,True,2020,Good
317,220,True,2019,Unnecessary
318,90,True,2019,amazing
319,176,True,2017,My love of sports
320,293,True,2018,helpful staff
321,300,True,2020,Adidas nothing to say
322,49,True,2019,Adidas stop
323,3,False,2019,😋👍🏻👍🏻👍🏻👍🏻👍🏻 …
