unique_id,customer_id,local_guide,date_year,text
49,74,True,2023,"I was in the Adidas shop in the Mall of Berlin and was amazed by the great selection of products. There was a variety of shoes, clothing and accessories to choose from, all of which were high quality. I was particularly impressed by the …"
50,527,True,2023,"Very friendly seller, took into account all wishes."
51,455,True,2020,super nice and competent sales - got exactly what I was looking for for my kids.
52,64,True,2020,"Relatively small branch with enough selection for men and women. Plus, I've never seen such good-humoured collaboration. Always a sincere smile, very helpful and always relaxed."
53,493,False,2022,Thanks to the nice saleswoman who kicked me and my family out of the store because I asked why a surgical mask was enough for her and my 12 year old daughter needed an ffp2. Unfortunately that's exactly what happened. Ps the question was …
54,453,True,2023,"The branch closes at 6 p.m. Absolutely no go!!! This in a cosmopolitan city like Berlin, in the middle of Potsdamer Platz. It doesn't work at all!"
55,300,True,2023,Here you can find almost everything related to sports 😊 …
56,156,True,2023,"Good range of new styles. I bought a red training jacket and my wife a black training jacket, usual quality and fit. Nice and friendly, attentive sellers."
57,34,True,2023,"A beautiful and cozy store, a small selection of shoes and clothes, but it is possible to order in the store online and also have the order come to the store itself"
58,77,True,2019,"Top store with a very good selection. The staff was very young and friendly and helped you immediately if you had any questions. The atmosphere was simply great and people enjoyed buying something. In addition, the changing rooms were very clean and well maintained."
59,616,False,2019,I received very good advice from the friendly staff. The store is located in a mall. You have to like it or not 😅 …
60,358,True,2024,Top selection
61,666,False,2023,That's kind. I bought the Adidas sweatshirt here.
62,555,True,2019,"Unfortunately nothing was found for me.
Still a very cool selection.
Employees are very helpful. …"
63,645,True,2020,"The two salespeople, a boy around 30 and a girl around 20, were really cool. They gave us great advice and will definitely go shopping there again. Unfortunately, they forgot to tip because they deserve it. LG who bought the pride shoes"
64,543,False,2022,"Very disappointing! Despite a medical certificate and a negative rapid test, I was not allowed to enter the store on the weekend."
65,535,False,2018,Very fun and competent team with a relaxed atmosphere! Go there regularly to shop/look at new items. My favorite shop!
66,498,False,2023,It was very cool and the employees were relaxed!
67,661,True,2019,"Disappointing, very expensive shoes. The store is huge, beautiful, lots of goods, but there are almost no worthwhile offers"
68,563,True,2020,"This brand is not my cup of tea, but the product is so fresh that after a year our stores still have all the models."
69,249,False,2022,"The nicest employees I've ever seen, by God they're so friendly."
70,128,False,2022,"Very few goods, really disappointing for an Adidas Center, Check Sport next door had several Adidas goods in total. The 2 stars are for the nice employees at Adidas"
71,224,False,2019,"very good service, they didn't have what I was looking for and they took the trouble to ask other stores if there were any to save me the trip"
72,275,True,2019,In the middle of the Mall of Berlin. The day I was there lots of new items and well sorted. The staff was very friendly and competent.
73,400,False,2020,"The female employees are totally unfriendly, laugh fakely in your face, once the question has been answered, they turn around and immediately pull the wool over their eyes, why would you do something like that????"
74,534,True,2018,"Very little choice. There would be room for more, otherwise good"
75,644,False,2022,"Cool, original clothes that you won't see on the shelves in Poland"
76,605,True,2019,Friendly support. Small store size. I speak English so I can communicate even if I don’t know German.
77,485,True,2019,"There's a lot to choose from and really cool clothes.

The customer advisors are nice and friendly."
78,507,True,2020,"For an adidas store, the variety of shoes on offer is somehow not great. It's actually a shame, these days people seem to just follow the trend of the masses."
79,556,True,2019,Super friendly staff even when it's busy
80,229,False,2022,"Best Sneakers, ol' skool and burna."
81,186,True,2019,Correct guy who served me and friends. Otherwise large selection
82,665,True,2019,"If you love Adidas, this is a shop you must go to. On the shopping bag, the Adidas original mark only says Berlin. The envelope is cleared"
83,209,False,2023,"Tiny.
Little choice."
84,331,True,2023,Smaller load but in good shape
85,619,True,2023,"Small shop, expensive"
86,322,True,2019,Load cooler. A little more choice would be nice
87,375,True,2019,Actually really good - but there are thousands of options in Berlin.
88,446,True,2019,"Really great..
Junior goes there very often"
89,215,True,2020,"Large selection, good advice, medium prices."
90,547,True,2021,"Well, I somehow expected more than standard at this location..."
91,138,True,2023,"Adidas Original Store with a good selection.
Employees are friendly and helpful."
92,544,False,2021,You can finally find superstars in more than just black and white
93,334,True,2019,"I don't remember going there but it's adidas so it's definitely good, go there"
94,194,True,2019,"Great location, lack of models.... No service"
95,93,False,2023,"Absolute disappointment, nothing in the range"
96,295,True,2019,no special store.....then go to Münzstrasse instead
97,106,True,2020,"Great store, but with steep prices."
98,374,True,2019,Thank you everyone very friendly and a large selection
99,335,True,2019,Very beautiful store with many exclusive products!
100,654,True,2022,Good selection of shoes and clothes.
101,598,True,2023,The shop was too small
102,521,True,2023,"Simple, small offering"
103,473,True,2020,There are bigger Adidas stores with more and better selection...music was quite loud.
104,449,True,2017,Store closed 4 days ago... pitiful
105,155,True,2023,Good jerseys
106,655,True,2020,"First of all, Adidas Neo hasn't been here for two years now.
Secondly, the assortment is poor. Wasted time."
107,364,True,2019,Great staff and cool advice!
108,261,True,2019,Boring store... No special selection
109,4,False,2022,The guys there are really nice
110,230,False,2023,Everything paletti...just as I expected
111,303,False,2022,"Unfortunately there were no football boots at all, which is what I expect from a sports shop that produces football boots!!!"
112,163,True,2020,"Lots of activity, but still good advice. Come back."
113,193,False,2021,"Little selection, otherwise everything was great"
114,499,False,2023,The best it can be!
115,411,True,2019,Yeah that's a crazy shop bruv
116,391,True,2020,Lots of choice and good help.
117,480,True,2019,Worth a visit for everyone
118,537,False,2021,Small store - very empty thanks to Corona
119,432,True,2020,Standard store nothing special
120,350,True,2019,I found my hickies there
121,565,True,2020,This is not a Neo Store but an Originals.
122,396,False,2021,Something very small.
123,584,False,2022,Many options
124,612,True,2019,There were many Adidas products.
125,579,False,2019,cheeki breeki iv grab
126,208,True,2019,Addidas shoes store nothing special
127,265,True,2021,very friendly staff
128,10,False,2019,not so good
129,210,True,2019,Large selection
130,8,True,2022,very good
131,575,True,2019,There are quite a few offers
132,386,False,2020,Good selection of shoes
133,35,True,2022,😳🙋‍♀️🙂 …
134,7,True,2020,For the resort
135,317,False,2020,Great service
136,278,False,2020,Too small
137,277,True,2019,Great advice
138,483,False,2020,Super Service
139,324,True,2020,Found something straight away
140,353,False,2020,Super nice
141,633,False,2018,Recommended :)
142,454,True,2019,nothing special
143,475,False,2023,👍 …
144,102,True,2020,Cool shop
145,457,True,2019,Excellent
146,169,True,2023,Adidas in Berlin 😍 …
147,103,True,2019,brilliant
148,297,False,2020,Large selection in Adidas
149,201,False,2019,Norm
0,653,True,2023,"how I love Adidas everything is stylish and beautiful.

Life hack for everyone who walks around the city with their bottles. here you can draw water so as not to buy a plastic bottle in the store."
1,486,False,2023,"I visited the store today and asked an Asian male employee about shoes in stock, but he answered ""no"" without looking at the shoes I asked and did not look for them in stock. So, just in case, I asked another employee about the shoe …"
2,252,False,2023,I had so much fun participating on that DJ workshop organised by Stella on Saturday!! Definitely will come back for any future events/workshops .🫶🏽 …
3,415,False,2023,"Greetings, Adidas AG.

I want to share my experience of visiting the Adidas Originals Flagship Store …"
4,262,True,2024,Nice Place to stay when it’s cold outside .
5,394,True,2023,"A very fashion oriented store. If you want the newest Yeezys or collaboration drop, check the store out first! #MrAdidas"
6,284,True,2024,"A heads up, this store does NOT have the running shoes (Adizero)."
7,320,True,2020,"One the best places in Berlin for Adidas casual range. Collaboration ranges are also available here when released; previous collabs were CP Company and White Mountaineering, though there are others. The Adidas Spezial collections are usually premiered here. The staff here are very helpful, big Chris and little Chris!"
8,39,False,2023,"I’m from Berlin and this was my go to shop for years, now I moved and still make sure to come to the shop every year when I’m in Berlin. I used to buy all my Adidas there for years. Well today I wanted to try 4 shoes and planned to buy 2 or …"
9,620,False,2018,"The BVG sneaker debut is completely a joke.All the sneakers were sold out through private list before official release, while all the public channels were saying everything is normal. What is worse, when there were more than 200 people …"
10,620,False,2018,"The BVG sneaker debut is completely a joke.All the sneakers were sold out through private list before official release, while all the public channels were saying everything is normal. What is worse, when there were more than 200 people …"
11,233,True,2023,Great shop !! Friendly staff
12,112,True,2023,"Beautiful store, fantastic limited clothes and shoes. Went in for Esther Perbandt jewelry piece and they were clearly displayed. For English travelers, they spoke impeccable English!"
13,29,False,2023,"lousy customer trearment!

tried to bring back a shoe, 2 working days after buyjng and they insisted laces …"
14,388,True,2018,"What you expect from an Adidas store, cool stuff, helpful staff and clean and tidy."
15,240,True,2019,"Very kind clerk.

Not have Berlin mark product at here but have bag with mark."
16,182,True,2023,"found what I wanted and checked out easily. really nice guy at the counter helped me in English. prices are like they are in the US. store was easy to navigate, just go during the week when it isn't crowded."
17,283,True,2017,"Good store, the selection of clothes is acceptable, I could find a particular NMD sneakers pair I was looking for."
18,232,True,2023,Listed as the flagship store but is only one level with limited selection. The gear that is in store is higher end but overall not impressed.
19,12,True,2023,Shop is very good and big but I didn't find shoes I wanted
20,481,False,2017,Really helpful staff!! They reserved a pair of trainers over the phone for me until the next day when I could make it in to pick them up. Very happy to speak English and very helpful for me as I have a baby and this makes it difficult to come into the store that day.
21,82,True,2020,Nice store. They have a rather limited selection but thats ok since there is another store at kudamm
22,637,False,2022,"Visited in 2019 and loved it. Visited in Feb 2022 and loved it more. If only London and Milan could be as good.
The staff were amazing and accepted a 50 year old bloke dancing in the store …"
23,568,True,2023,Very nice place ✌️
24,306,False,2019,"Not everything will go your way when it comes to sales promotions and launches. Having said that, you can be assured that the crew at this store will always do their utmost to deliver the most enjoyable of shopping experiences. Chris, the …"
25,205,True,2020,Amazing store. Super friendly and helpful staff even if you don't know your size and need some time. Also huge collection of Adidas originals in all sizes. Will buy my next sneakers here as well. Thank you for being patient with me
26,188,True,2023,"was there at 6.50 pm and they told me they are closed already, but they should close at 7 pm, i just wanted to quickly check something"
27,199,True,2023,It's 18:55 and they are not accepting anyone in anymore. But they close at 19:00. Customer oriented policies.
28,83,True,2021,You will find all the latest collections and the staff is also okay. You wont have the wow factor but at the time you will not be disappointed. Your purpose of visit should be fulfilled.
29,173,False,2017,"Rude ass worker, shity cutomer service.
he asked me: Hast du frage oder was ?
and i had already asked his co-worker that i had an item reserved there and she …"
30,366,False,2020,"Called in this week on a day when, by coincidence, there was an in-store party where cake and booze was being served for some reason. Unfortunately on the way out some goon with a beard manning the exit demanded that he search my bag, which …"
31,509,True,2020,"The sizing of Adidas clothes these days is a complete joke.  Even trying on the same sizes from different styles you find that one fits you well, one is too big and one is way too small and won't even fasten.  It is worse than trying to …"
32,113,True,2023,Adidas & the German capital Berlin. When two become one. Nice venue. Nice location.
33,241,True,2022,Staff is just the best. Selection is exactly what you would expect. The brand is going for a gender-neutral thing with these locations and i think it mostly succeeds.
34,281,True,2019,"Go ahead and be as cool as you secretly know you are.  Shop here.  Buy yourself a pair of relentlessly comfortable, super hip Adidas here.  In Berlin they are as all-occasions appropriate as hummus is in Jerusalem, so you can’t go wrong. …"
35,401,True,2018,"The arrogance of Adidas has reached it's peak. Instead of catering the BVG edition to those who actually need them, they were just a stunt reserved for the well off. I hope they get shut down. Adidas, never again, I've already convinced 24 …"
36,566,False,2018,Really positive experience with the staff. They were super accommodating. You can tell they really care about the experience of their customers.
37,363,True,2021,Great store. Is a pitty that the run/sport store is not in the opposite corner anymore. Anyway the guys in the store was very kind and very careful about social distance.
38,470,True,2022,Only originals articles are available but Friendly and welcoming customer service make the experience.
39,226,False,2024,Best price
40,419,False,2019,Not a large selection and no bathroom for paying customers! Shame on you Addidas. The shop is very nicely designed though.
41,286,True,2017,Great releases hard to find anywhere else
42,407,True,2018,Nice shop with great service staff that even shared their own sneaker experience to make me understand how the shoes feel long-term.
43,607,True,2017,"Really cool to see the original Adidas store. I was hoping to see some interesting shoes that I might be kind of special to the location, but they only had the usual, and a more limited selection at that."
44,49,True,2017,Staff don't listen to what customers are saying (even in German) and are not helpful. They are too aggressive to send customers away empty handed.
45,451,True,2018,"A lot types of clothes and sneakers, but is more about soccer. I could not find a volleyball sneaker. Good staff and good location."
46,502,True,2023,Get the best of fashion and follow your Originals love at this brand store
47,365,True,2016,The staff seemed to think that we were shop lifting - guys you just lost yourself a sale - maybe be a bit friendlier??
48,422,True,2018,Didn't have multiple types of shoes in my size. Seemed like they didn't really want to go in the back to check for size.
49,195,False,2020,I love ADIDAS. But this store needs more products. You dont get a good variety of them.
50,36,True,2023,I was there and it is most original Adidas store in Berlin:)
51,246,True,2019,"If you buy in originals branch you cannot replace at normal adidas, so basically same brand has in the next address different shop . Not very efficient for all costumers  i would say"
52,274,True,2023,There a one cool guy working there.. he is so funny😻 …
53,220,False,2018,"I will never return to this store, and Adidas has likely lost me as a customer for good after the completely disrespectful and dismissive attitude of the staff here."
54,255,True,2020,"Good service, free water. Wish they had a bigger selection of tees"
55,615,True,2018,Great store who doesn't love decent sportswear tech clothing. Great company!
56,557,True,2022,Went there during pandemic to pick up my yeezys. Staff was kind and funny ✊
57,129,True,2019,"Good selection of clothing (not great), staff are helpful and friendly."
58,172,False,2020,"Prices were high, stores were quite nice though😀 …"
59,61,True,2020,Expensive. The staff just stood by the counter and talked with each other. They should have talked to me.
60,190,True,2017,"Staff wasn't helpful at all. If you're unwilling to work, stay at home slacking."
61,613,False,2018,"Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before..."
62,663,True,2019,Good shop. Drinking Water for clients is excellent in summer.
63,308,True,2023,I wanna have it!!! Pack your bags Adidas!!!
64,202,True,2017,they don't know the meaning of the Japanese writing on their own clothing
65,91,False,2016,"The guy assisting me with shoe purchase was very rude, so I ended up not buying anything."
66,71,True,2020,Very good service... Bought 2 awesome shoes.
67,371,True,2021,"Nice store, but actually small."
68,586,True,2017,Very poor selection. Small store. Most items out of stock.
69,428,True,2017,"Nice staff, good services lovely place."
70,479,True,2020,Nice place with a bunch of old models but completely overpriced
71,648,True,2018,Got to the store right at closing and asked to make a purchase but was told no. This store sucks.
72,488,True,2020,if you like adidas sportswear - that's one of the hotspots you must have
73,157,False,2022,"Very good
Top treatment and very friendly staffs"
74,501,True,2019,Very helpful stuff and very nice shoes
75,104,True,2017,"This store focuses on fashion. For Adidas sports products, head to the west to their other store."
76,259,True,2017,"They have a lot of different models, but it's too chaotic for me."
77,179,True,2017,Expected a larger concept store. Pricey collections with lots of want factor
78,643,False,2022,"Sellers have problem with service, very rude"
79,154,True,2021,"So much time waiting for the new shop, then nothing.."
80,500,True,2021,Nice staff (most of them)
81,23,True,2018,Beautiful Adidas store! Gotta check it out
82,223,True,2019,Perfect
83,318,True,2019,Not too much to choose from. A lot of running shoes but thats it
84,372,False,2019,"Yo like what, this shop still had human races"
85,13,True,2018,Mega toll place sum shopin and community Running 😙💪🏃‍♂️ …
86,343,True,2022,Too little collection and few sizes
87,269,True,2020,"Friendly staff, tried all the shoes 💕🤗😂💪 …"
88,160,True,2019,Good place. Alot of choises.
89,594,False,2021,Very friendly and helpful service
90,417,False,2022,"Best brand, with the three stripes !!!"
91,378,True,2019,Nice but a bit small
92,11,True,2018,Adidas is a good brand for athletic foot wear..
93,314,True,2019,"Bad selection, for my taste."
94,141,True,2023,Very friendly staff
95,360,False,2020,Very bad service and bad attitude of the collaborators
96,267,True,2019,"Super trendy clothes, unaffordable prices."
97,585,True,2022,Has a decent collection 👟👟 …
98,623,True,2023,"Pro store, great store."
99,248,True,2019,Small store not a lot of items
100,151,True,2020,Incredibly friendly staff
101,468,False,2019,The staff is really helpful
102,258,True,2018,Not the biggest store but it was okay
103,292,True,2019,Cool little shop.
104,433,True,2018,V nice and has many options
105,6,True,2019,It's good
106,63,False,2019,Cracking place
107,570,True,2019,Very nice experience
108,631,False,2020,What's not to love about Adidas Mecca?
109,200,True,2019,Very unfriendly staff.
110,393,True,2021,❤
111,492,False,2021,Trash. Wasn’t even open.
112,52,True,2018,Best Adidas store in Berlin!
113,137,True,2017,All the Adidas merchandise you could ever want.
114,600,True,2019,Not too much variety
115,38,True,2019,Very friendly stuff
116,580,True,2020,Nice sport clothing shop
117,403,False,2012,Favourite Sportswear store.
118,399,True,2022,Amazing score 👏 …
119,538,True,2018,Oh yes
120,147,True,2019,"As always, yeezy hookup."
121,447,True,2018,Nice adidas flagship store.
122,533,True,2020,Great service
123,159,True,2018,Good collection
124,431,True,2020,Super!
125,351,False,2018,OK.
126,214,True,2019,The Brand
127,32,True,2018,Friendly staff
128,117,True,2018,What you expect
129,180,False,2019,Nice
130,489,True,2020,Cool
131,168,True,2019,Top
132,243,False,2019,Great
133,48,True,2017,Nice shoes
134,194,True,2018,Top
135,301,True,2017,Nice
136,176,True,2017,Freumdlches Personal
137,460,True,2020,Adidas
138,231,True,2021,Tiny
139,161,True,2020,Super
140,458,True,2017,Adidas
141,282,True,2018,cool store
142,427,False,2019,Best #adidas
143,33,False,2019,Disappointed
144,153,True,2017,touristy adidas store
145,408,True,2017,Adidas halt
146,59,False,2019,Adidas always
147,189,True,2017,Adidas store
148,494,True,2020,Super !!!
149,505,True,2024,"Ordered online to pick up in the shop. Everything worked out perfectly. Staff a little confused, the advice on fitting and returning was great. Bought shoes. I am happy."
150,459,False,2024,"Great selection, great advice. The first time we met the salesman Chris and it was clear to us that if we were going to buy Adidas, it would definitely be here. …"
151,66,True,2024,"Great shop, modern and clean. Employees were friendly too.
More choice would be better. Otherwise really great"
152,287,False,2024,"After a visit to this store, the employees shouldn't be surprised if everyone prefers to shop online. Rude, unprofessional, condescending, not service or customer oriented at all."
153,285,True,2024,"I love this store
Never go out without something new"
154,564,False,2024,"The employees in the store are incredibly friendly and accommodating! Shoes, of course, great as always. Thank you - Antonia (:"
155,404,False,2023,Employee really homophobic wants to try on the Campus white 00's for me but she says they are for girls so I'm not gay or anything but digga they look really good and a friend of mine also got them but this woman doesn't approve but …
156,632,False,2023,Truly one of the best shopping experiences ever!! Chris is really great :) We had all the time in the world and got water and good advice.
157,313,False,2024,"Nice store, the employees are always nice & entertaining."
158,440,True,2024,It was very easy to return the shoes I ordered online. Thanks
159,191,True,2023,"It's always great when giant global player companies support local art and artists 😻 The service crew is extremely committed and on a pleasant personal level!! As a flagship, the latest design collabos are always available at the start...it's always worth it! And if you want, you can just play a relaxed game of ping-pong 🏓 …"
160,354,True,2020,"Nice personel. Very tidy and nicely decorated! If there aren't many tourists around, you can shop here in peace"
161,46,True,2024,Shoutout to Claude for advising three people at the same time 🔛🔝 …
162,222,False,2024,Still an “experience” again and again.
163,95,True,2023,"Super nice campaign that Adidas is currently running together with Ester perbandt. And the team in the store really did a great job, high praise."
164,668,False,2023,"The price on the displayed shoes was different, so I inquired and the answer was yes. There was a difference of 10 euros. I thought it was because it was on display, but the other shoes were the same price. One unfriendly person clouded the rest of the friendly staff."
165,342,True,2023,"Basically a cool store, but since it is a special store for Adidas Originals I would have expected that there would be products there that you wouldn't otherwise get in a normal store. Unfortunately, only the current trends are hyped, which …"
166,86,True,2023,"Best store in Berlin! Always happy, I'll come back if I survive. 2 pairs were agreed with my government 🤣🤣🤣 …"
167,667,False,2023,"All the staff are very friendly
Give me water too
Absolutely good!"
168,296,True,2020,"That was nothing! I went to the big Adidas store and then this disappointment, first of all the location is unsuitable in my opinion and then men's shoes over 45 are not available because the warehouse is somehow too small??? I can order …"
169,97,True,2023,"After visiting a few Original Adidas Stores in Berlin, I found a shoe that I could not find in this store. I liked the staff's attention to customers."
170,439,False,2023,I was able to buy a pair of Adidas Samba in my size!
171,139,True,2023,"Friendly saleswoman and the sneakers I wanted were also there in the right size.
Perfect!!!"
172,76,False,2023,"What kind of customer focus is this? It's officially open until 7:00 p.m. and after 6:45 p.m. you won't let anyone in!
Anyone who sits on such a high horse falls deeply!!! …"
173,339,True,2023,Very nice and patient shop staff. I recommend
174,621,False,2023,"Cool staff, nice shop and great advice!"
175,110,True,2023,"I really liked the staff of this store, they are really very nice and helpful. Unfortunately, this time I didn't find what I was looking for (there was a rather complicated order from my daughter), but I recommend the store."
176,152,False,2023,"I just wanted to thank the employees of the Charlottenberg and the original flagship store in Berlin.
We were here from Glasgow for the weekend and I missed the City Series Berlin …"
177,142,False,2023,"Dirty store, not worth the journey. The selection of sneakers is so poor that I've been to Footlocker stores that had more Adidas sneakers. I found it rather disappointing. Everything is nicely presented and nicely tidy but - rather …"
178,510,False,2023,"In Germany I also expect that employees can speak German and try to do so, no matter how broken it is. The employee was also very unsympathetic and couldn't help me any further."
179,523,False,2024,Very good and helpful service
180,293,True,2023,"Unbelievable, irritable and unfriendly staff. Nice shop, but unfortunately extremely uninviting to buy because of the staff."
181,603,True,2019,"Nice advice. Leoder incredibly high prices, even for Adidas. 200€ is definitely too high a price for a windbreaker that is almost too thin even for spring!"
182,356,False,2022,Great store. The staff was very friendly and had a lot of patience with me and my family. In total we spent 1.5 hours in the store and tried on a variety of things until each of us was taken care of. We'd love to come back! :)
183,572,False,2022,"As a working person, you rush to pick up goods during these short opening times, only to find yourself standing in front of a locked door at 6:03 p.m. because an internal company party shortens the opening times by another hour. The worst …"
184,18,False,2023,"Cool selection, recommended to visit in the morning...much less busy and you have peace and quiet"
185,536,True,2022,"From the fact that you are really welcomed by every employee to the fact that service and customer friendliness are extremely important here.
Great seller, great team...
I always enjoy shopping here."
186,497,False,2022,I recently attended the Yeezy Slide sale and I have to mention how smoothly everything went. The store manager and the employees were friendly and attentive. That's why I don't understand the accusations described here in the review. The 2G …
187,576,True,2018,"When it comes to approaching people, I'm rather shy. All the better that I was spared this. I came in and was promptly asked by an employee if they could help me. Great atmosphere and really great and nice employees!!"
188,167,False,2022,"I went shopping there last week and I have to say it was a great shopping experience. I was given good advice and then decided to add a lot of money. Here Adidas conveys a successful corporate identity, the store always adapts to the …"
189,175,False,2022,"The Adidas events are always planned terribly. While some customers get to six pairs of shoes by pushing forward, the polite rest are left empty-handed in the rain. My wish would be to send this brazen type of customer away or ask them to …"
190,325,False,2022,I was on the release day of the Yeezy Slides. There were no complications and everything went fairly. I really enjoy coming to the store. The staff are always friendly and you can find what you are looking for. Excellent team!
191,618,True,2022,"Went there today for the Yeezy Slide release and did a good job. After persuasion, the store manager lets unvaccinated citizens into the store. You ask yourself why you get vaccinated and why big brands don't follow the rules with an acute …"
192,385,False,2023,Staff very friendly and competent. Again and again.
193,448,False,2022,"Dear and nice team!
I was there last week and was able to pick up the shoe I won (Yeezy) from the Adidas app. The principle with the retail release is a great and fair alternative …"
194,409,False,2022,"It's no longer an Adidas store, it's just a museum for the freak's worn shoes, where he might even be the store manager!!! Absolute disaster. Zero understanding and no competence at all!!! …"
195,610,True,2022,"Actually, I just wanted to take a closer look at bags from the inside and outside, …"
196,359,False,2022,"The store closes an hour earlier for a whole week without any information on websites etc., had to go twice to exchange a jacket, and then almost didn't get in 7 minutes before the store closed, the security gorilla didn't want to let …"
197,130,False,2019,"Purchase made, that says enough, I think :) I have to say: it is not that easy to find out who of the many people walking around are members of the staff.... There is also a football table, but unfortunately ...not a ball anywhere to be found."
198,377,True,2022,This seems more like a promotional branch to me. You look for sellers in vain and when selecting items you only limit yourself to the most popular pieces. Certainly interesting for tourists.
199,395,True,2023,"Very friendly, nice service. Order via click & collect and pick up in store. Everything works as it should. Adidas you are simply the best"
200,539,True,2019,"Looks pretty cool. The failure to never can is also considerable. The sellers were normally friendly. The only complaint I have is that there is no real one-on-one situation with the sellers. By the time I bought my shoe, a salesman from …"
201,369,False,2019,"Great store. Super authentic employees. If you're not so stuffy, you can have fun sometimes. The concept fits the location perfectly. It's just not KaDeWe😉
I thought the selection was really good, even my big ones were there.
I'd love to come back. …"
202,196,False,2018,"I've actually been a regular customer at this store for years and spend a lot of money there. So far I've been pretty satisfied too. However, since I felt quite unwanted today with my almost 1000 EUR purchase - at least to the two girls at …"
203,614,False,2023,"Unfriendly and primitive sellers. At least the shoe, which broke after wearing it about 10 times, was exchanged and the money for it was thrown on the counter. Worth 1 star."
204,384,False,2022,I got a sweater a year ago and washed it the first time. The sweater had various stains that you see on organ sweaters and Adidas took it back and got my money back. A very great team of employees very polite and eager to see if you can get …
205,596,False,2021,Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …
206,299,True,2020,Perfect store if you like Adidas. But you should know exactly what you want and find out more on the Internet beforehand. That's the weak point in this store. The employed salespeople know exactly how to make themselves invisible. Advice looks different.
207,65,False,2022,I always have my orders sent there to try and pick up. Staff is friendly and competent. Always happy to come by...
208,127,True,2023,"Nice little shop, the sellers are super friendly. But shoes are only available from size 36 onwards."
209,424,False,2019,"Unfortunately I didn't find any adidas Consortium (ZX 10,000 C Supplier Color) here."
